gen;step;elapsed.sec;n_sum;phi
1;5;56.328062772750854;6;-1.1813056510767694e-07
2;9;113.27824354171753;7;0.15461117895255505
3;12;170.48574662208557;5;1.4027535969183196
4;17;227.64662957191467;4;-1.876882826934434e-08
5;23;287.01615834236145;5;-5.7586153623390146e-08
6;28;344.2915062904358;6;-2.5603811293350986e-08
7;32;402.5469825267792;4;3.738249354512391e-08
8;42;455.0959870815277;2;-2.797610430345229
9;52;505.8684000968933;8;12.907620302472596
10;62;567.8260340690613;5;14.975320065519984
11;69;625.0089247226715;4;15.895096534316869
12;77;683.1611483097076;2;17.66650483956423
13;85;736.6302759647369;7;-3.901636424701531
14;88;797.1600561141968;4;-3.7974805383824832
15;96;855.165102481842;3;24.58940957084291
16;105;908.6265888214111;3;-2.821711631935824
17;114;960.0282788276672;2;18.93352653301695
18;126;1012.5658614635468;6;18.15638052726677
19;130;1070.817574262619;3;18.752954216885925
20;139;1124.4576432704926;6;20.060470316646224
21;143;1185.0226337909698;5;22.413576571560796
22;150;1245.389434337616;3;5.8316991999023156
23;157;1303.2200019359589;4;6.092937981451716
24;163;1356.2016718387604;4;6.574132840230845
25;171;1416.2487893104553;5;7.085538001823648
26;176;1474.5194702148438;2;7.397802038000636
27;186;1527.9404737949371;4;8.12274075647431
28;200;1581.1077008247375;5;6.832793172884998
29;209;1639.2001428604126;4;10.08774331271022
30;219;1697.7164106369019;5;7.775322479944599
31;224;1755.7866518497467;4;8.47641919185185
32;232;1812.3297407627106;7;8.837163268495019
33;235;1871.9981553554535;4;9.244788222009879
34;241;1930.3242571353912;6;9.499138682243741
35;245;1988.4236142635345;6;9.548868887438791
36;249;2044.165506362915;6;9.684132989672738
37;253;2101.2563242912292;5;10.007463666277145
38;260;2157.061769723892;7;10.400084997718524
39;263;2215.6065804958344;4;9.174374834074174
40;271;2274.3176708221436;8;11.529895667175099
41;273;2336.346361398697;6;12.155315400986789
42;277;2396.9251577854156;4;8.973652631312284
43;283;2455.9084310531616;7;13.5386804800712
44;286;2515.1105439662933;5;13.601302544004866
45;291;2574.132266998291;4;13.947203777866829
46;297;2633.240525484085;5;9.516312427586774
47;302;2691.4316968917847;6;14.627945306188439
48;306;2752.6934294700623;2;14.893892467072527
49;314;2806.882359981537;6;15.438797244909269
50;318;2867.0313210487366;5;15.99623583963656
51;323;2926.806406736374;6;16.55243375037419
52;327;2987.0834472179413;3;16.677896486354026
53;334;3046.8554906845093;4;17.171881859695585
54;340;3102.344274997711;4;17.531733818646792
55;346;3162.1141786575317;5;17.95351157154679
56;353;3220.3006160259247;5;18.673806189026894
57;358;3280.2093980312347;5;24.94623493840792
58;363;3339.1105115413666;3;19.662405512118525
59;370;3393.21342086792;5;24.123678037415004
60;375;3452.4213378429413;6;21.932534211443613
61;379;3511.686689376831;6;22.152416735089304
62;383;3572.950092792511;5;22.069854593714034
63;388;3631.9005887508392;4;22.003418682677786
64;396;3690.922628879547;4;22.426935433306994
65;402;3744.662455558777;8;22.894485969095165
66;404;3805.015915632248;4;23.172364385915962
67;410;3861.957693338394;3;23.571547169120866
68;417;3917.7758977413177;6;24.191029615761824
69;427;3976.6231138706207;5;24.297691137753898
70;432;4032.9951469898224;5;14.2016243219933
71;441;4092.3339598178864;3;44.68688849908088
72;450;4146.340922832489;7;44.64184275959915
73;453;4204.846963882446;5;45.369557548712734
74;458;4263.966709136963;2;46.081712434416104
75;476;4317.875823259354;4;46.7900555856078
76;482;4377.15923333168;5;48.15447263470236
77;487;4435.763985157013;6;48.88284122533319
78;491;4494.934772014618;5;46.96457228225507
79;498;4554.286189556122;4;47.612815359242944
80;504;4609.780406713486;2;48.16427719907714
81;512;4663.3018045425415;6;51.69969194401555
82;518;4724.065653324127;5;51.828729448876345
83;523;4786.666136741638;3;55.68389279089783
84;530;4844.545211076736;6;59.679223943294474
85;534;4907.740670681;6;51.37063436605268
86;538;4971.919300794601;7;57.33197378500699
87;541;5034.04128074646;5;58.25325534636503
88;548;5095.334369421005;3;57.20488206664976
89;563;5156.423429012299;5;194.0386789706577
90;568;5211.476469516754;7;190.99184984059764
91;571;5271.16019821167;5;196.72669800540683
92;578;5330.151677370071;4;197.02813477474288
93;584;5390.3954384326935;4;196.06157603115105
94;590;5447.911712169647;4;178.96124536414848
95;600;5503.895113945007;3;195.70619228627362
96;613;5564.3959720134735;3;182.06084185911914
97;620;5625.059570789337;6;202.24366767350128
98;624;5687.026261091232;3;187.65456380826913
99;633;5744.268652200699;3;159.738762139332
100;642;5805.483689546585;7;301.9606773709652
