gen;step;elapsed.sec;n_sum;phi
1;5;70.38718152046204;4;1.5347547233091063e-08
2;11;145.46202850341797;2;2.026099465979314e-08
3;31;221.42785024642944;6;0.008520079169351602
4;37;297.17326307296753;6;4.738335600535155
5;41;372.938116312027;6;5.831790565916098
6;45;450.43547558784485;8;7.024540772936098
7;49;527.8486597537994;8;7.276124783654229
8;51;604.429918050766;3;6.702655166441018
9;60;680.1451280117035;5;9.757077395909565
10;65;755.6378288269043;7;9.928212094621806
11;68;832.9331276416779;4;9.971830638197204
12;82;909.8652737140656;7;-4.490075192649722
13;85;986.0906455516815;5;17.571982947146697
14;90;1063.7336378097534;6;19.42206842680594
15;94;1141.0058856010437;5;20.16867709050415
16;103;1219.3647193908691;3;-2.455513860964328
17;112;1294.152637720108;3;24.733819309715365
18;119;1368.7661108970642;5;14.091793540368322
19;124;1444.491891860962;5;15.356352959860539
20;135;1521.2375235557556;7;3.130457627060517
21;140;1597.8635110855103;1;3.5127037327883244
22;149;1656.2580988407135;3;8.17491501333413
23;162;1732.1490783691406;5;8.972790369408179
24;173;1808.285493850708;4;4.897476300494025
25;181;1888.5763142108917;7;5.041872544684651
26;186;1968.7427804470062;8;5.294781143873233
27;188;2048.8853466510773;3;6.891725107531715
28;195;2127.424880504608;3;5.374447453610072
29;202;2206.5405061244965;6;5.8777690674658665
30;206;2286.8982441425323;5;5.777272401484158
31;213;2367.198933839798;7;3.710905393731365
32;216;2452.026404619217;7;3.642015044574503
33;219;2532.6259474754333;6;4.3322655530998535
34;225;2611.619223356247;5;4.780106442643696
35;230;2690.318248987198;5;-0.1859397522595887
36;235;2768.4675056934357;3;6.30102421399522
37;242;2846.854884147644;3;6.972043629651648
38;249;2926.9575736522675;7;8.513826905663105
39;254;3005.7951633930206;5;58.09058104590565
40;259;3083.920652627945;4;49.58869385010647
41;265;3162.5985255241394;3;44.18021518645921
42;272;3241.6777987480164;4;47.0439856402943
43;280;3319.779324054718;4;43.37609458489542
44;288;3398.9324033260345;3;31.36064876820449
45;301;3476.552521467209;6;24.336744540947784
46;311;3556.6362187862396;2;143.5118979832907
47;323;3635.1090788841248;4;144.1077910121525
48;331;3714.1198835372925;3;147.683041437411
49;338;3792.7836129665375;4;155.360758444543
50;344;3872.955692052841;4;152.51443455092576
51;350;3952.6032264232635;7;158.14977928123847
52;359;4033.3099966049194;5;159.36355506665404
53;366;4111.820001125336;3;157.95318481350452
54;373;4179.772661924362;5;154.58398294246985
55;378;4258.999052286148;2;146.97057535120533
56;386;4335.841230869293;3;124.43438930285063
57;395;4413.820335865021;2;168.47398368554497
58;403;4481.105455636978;6;147.4729334456145
59;407;4559.921059370041;4;159.17949302522692
60;417;4638.235235691071;8;119.24888609081219
61;421;4717.249329090118;4;142.2601507929719
62;427;4798.771063566208;4;134.81403912123895
63;433;4876.630506515503;6;130.41316584219985
64;439;4956.403012752533;8;140.28425945308294
65;441;5037.083832502365;5;144.4758926652421
66;446;5117.400319576263;6;137.3541498104284
67;450;5196.560921430588;7;151.14512817484433
68;453;5276.754214048386;4;153.6767032602237
69;461;5358.702813386917;4;154.15344203994403
70;467;5440.7673172950745;6;158.08515285768857
71;471;5520.362606048584;4;159.86902993676168
72;479;5601.703460693359;6;166.49216048486193
73;483;5682.174693346024;5;164.85177972053646
74;488;5763.050496101379;4;175.12482721617044
75;494;5843.01407623291;5;169.19288356960743
76;503;5922.582864046097;5;190.79484409421406
77;512;6002.222663640976;3;192.0369975932901
78;523;6080.110729217529;6;188.4724082315294
79;527;6159.159712076187;4;192.35110048101077
80;533;6237.737046957016;8;182.9024976036211
81;539;6317.473150968552;6;191.90587282994892
82;547;6398.097343444824;7;253.77455805138624
83;550;6476.6763598918915;5;237.4689660583704
84;555;6558.81657409668;6;247.65081643395212
85;559;6639.4757397174835;6;232.29946933919803
86;563;6719.550930976868;5;228.39082851346257
87;568;6799.00395154953;5;237.837590424631
88;573;6880.512569904327;5;246.10606920426648
89;578;6960.564654111862;3;238.66446149561875
90;585;7040.133331298828;3;247.94893875357138
91;592;7119.641960144043;4;259.27133918698576
92;598;7200.536225795746;5;268.68958103603234
93;603;7280.780174970627;6;268.45038562216723
94;607;7361.152199983597;5;272.3952101383459
95;616;7440.892293930054;8;279.8241324164351
96;618;7521.587045669556;4;285.78668961028984
97;626;7602.078573226929;5;289.44510707210065
98;633;7682.330451726913;2;246.7629714716601
99;641;7761.937119483948;4;234.15985854942357
100;647;7841.932688951492;5;235.24004558901936
