gen;step;elapsed.sec;n_sum;phi
1;5;57.37931680679321;4;-0.0002558933637872851
2;17;108.19013833999634;4;0.007662929741689695
3;29;158.74671077728271;5;0.00822653629249892
4;34;211.11131596565247;7;4.481159187952571
5;39;271.033056974411;6;7.96141064743545
6;47;321.7410776615143;4;5.591850958034703
7;57;374.32591009140015;6;6.288296098359531
8;63;433.54938197135925;5;11.689685163777632
9;70;488.05267548561096;5;0.7985365798687132
10;75;536.9642825126648;6;0.8466977557543734
11;79;594.860702753067;5;0.8681730288454721
12;86;655.0534682273865;6;0.7133532122838034
13;90;713.0002529621124;1;0.7902712787498569
14;113;761.6297886371613;4;-0.6408724965540369
15;119;812.7917420864105;5;-4.783282279295266
16;126;863.729305267334;8;29.095078069561367
17;128;922.364664554596;5;4.040524201936178
18;133;975.4211194515228;7;5.014205880731685
19;136;1038.6365950107574;4;-1.4734019844641724
20;142;1096.9465217590332;6;32.25748683737663
21;148;1155.2378499507904;4;55.76622968907164
22;154;1213.7787852287292;5;32.45915294681811
23;159;1268.6063170433044;4;30.97545443434338
24;167;1321.9419770240784;7;41.55087141419232
25;170;1380.239180803299;7;46.99936731804362
26;173;1438.6463100910187;8;39.384391031398195
27;175;1500.6263365745544;4;-1.5781479840003358
28;185;1560.9699172973633;5;1.5202416488926307
29;192;1616.0838322639465;4;52.56638722178333
30;198;1671.8198416233063;4;4.04169956318805
31;206;1725.8230485916138;5;6.4929077924388
32;211;1784.1425111293793;7;47.684671951447925
33;216;1844.9562113285065;5;51.022068402730994
34;223;1903.8600296974182;4;49.146389517033626
35;229;1956.7538154125214;4;-2.643108811666316
36;237;2015.2227489948273;6;50.37065712973579
37;241;2075.6009497642517;5;52.82635265586297
38;246;2134.4462587833405;7;62.24185177850842
39;249;2193.585121870041;6;64.1366721093413
40;255;2252.7358226776123;6;0.7186670913277919
41;261;2311.098069667816;6;46.89308929481643
42;265;2373.275025367737;7;45.856864419133686
43;270;2431.871397972107;6;47.26327964936628
44;276;2486.2628412246704;6;44.17824307913249
45;280;2546.745974779129;4;50.83317786147536
46;286;2607.2018551826477;4;50.31940395547015
47;294;2665.937161922455;7;52.21518648032228
48;297;2725.766374349594;4;52.5641575738631
49;303;2787.2447879314423;6;55.083126503005744
50;307;2846.1362705230713;5;37.004569402013615
51;312;2903.9380826950073;7;20.701815984094736
52;315;2965.93550658226;5;20.530389364917383
53;320;3029.0500457286835;5;19.973199765274906
54;325;3089.457414865494;4;11.62474812951589
55;331;3147.984531402588;3;11.99186824425644
56;338;3203.392826795578;4;15.557979935081274
57;346;3261.6863951683044;5;38.41037861180892
58;351;3320.864589214325;3;61.70093189996831
59;358;3375.0557420253754;4;66.19741434783323
60;364;3434.3970890045166;5;74.20221959779047
61;369;3492.8375556468964;5;76.39777103393845
62;374;3552.5717208385468;2;77.06420719924563
63;382;3606.527978181839;4;76.20067006846887
64;392;3664.880175590515;7;83.5140865562757
65;397;3724.8341960906982;5;91.563520036625
66;402;3783.950876235962;4;92.33228310145141
67;408;3840.589802503586;7;86.76773924392478
68;411;3901.6991443634033;4;162.6811291241496
69;417;3960.0988340377808;7;167.42310208503045
70;422;4019.6051909923553;6;172.5315095584346
71;426;4078.5112931728363;4;170.1443528048548
72;434;4132.588931798935;2;169.77040805875376
73;448;4186.808429956436;4;168.65729719540036
74;456;4246.048510313034;5;163.29003272367868
75;461;4299.056358337402;4;164.33158783469764
76;467;4355.264169216156;7;160.5919465625631
77;472;4414.077432155609;5;265.9423922892931
78;477;4470.799591302872;3;263.86125806633976
79;484;4525.320899009705;5;266.3248731560086
80;491;4584.698467493057;6;268.61236601339647
81;495;4643.1044816970825;5;269.98938586965204
82;500;4703.516568660736;6;271.8520977818673
83;504;4762.338094472885;6;273.3993867238747
84;508;4822.003732204437;6;274.974262433349
85;512;4881.194618463516;5;276.381118329041
86;517;4938.737604856491;4;278.14599333738
87;523;4993.629885435104;4;279.8601547309286
88;529;5051.173253059387;5;281.8492996564862
89;538;5110.191121101379;5;287.9220099365225
90;543;5168.747708797455;5;286.77386159139655
91;548;5227.436638116837;4;288.3998788858254
92;554;5286.577573299408;4;290.54670152131143
93;560;5345.798190355301;6;292.7572873876875
94;570;5403.298462629318;5;294.2920839941286
95;575;5459.169990777969;5;281.59871686096204
96;580;5512.370592832565;4;269.548518560268
97;588;5563.532654047012;4;271.40982883777394
98;594;5620.538747549057;7;273.8372686157357
99;597;5679.6742923259735;5;292.4980762873835
100;602;5736.902313709259;4;297.3412798703495
