gen;step;elapsed.sec;n_sum;phi
1;4;6.927881240844727;5;-8.414776577314598e-06
2;12;14.040927171707153;6;0.46451262923082925
3;17;21.095582008361816;4;1.4496916390847643
4;24;28.18117594718933;4;5.2072194263455405
5;43;35.19666647911072;4;5.297721672993256
6;50;42.27838969230652;4;3.939509459831301
7;61;49.319722175598145;3;2.6492869068011213
8;77;56.41767239570618;5;2.6477217995576705
9;91;63.48299717903137;8;3.7468223338686
10;94;70.59534764289856;5;21.628995504531485
11;100;77.68685722351074;5;5.536954797339117
12;106;84.7405652999878;4;21.57337374634495
13;113;91.84608268737793;4;23.447924657306835
14;120;98.9563615322113;4;24.06001187919193
15;127;105.98520231246948;5;25.24468748001458
16;133;113.04335451126099;6;25.55299275359382
17;138;120.14303636550903;5;27.85990860378208
18;144;127.24770998954773;6;29.546455510080616
19;151;134.40156030654907;7;29.109875384175655
20;155;141.60824131965637;7;30.33964057991058
21;159;148.76173377037048;7;31.307454575937832
22;163;155.91993927955627;6;32.46827871414017
23;170;163.0884189605713;8;34.39773882077802
24;173;170.2323226928711;4;34.62132557204407
25;180;177.39583086967468;5;36.61012385963737
26;186;184.5402934551239;7;41.21351891312349
27;190;191.76794862747192;5;41.291574296242096
28;196;198.83001136779785;6;38.84408267358216
29;201;205.86067485809326;6;42.237592735208274
30;208;212.86752200126648;6;40.58209868203225
31;213;219.91637015342712;7;209.7035605895192
32;217;227.00739526748657;4;284.3701796251122
33;224;234.08281087875366;4;254.94064481731453
34;231;241.31655144691467;6;235.18529165529785
35;236;248.54479956626892;4;240.2428129256653
36;245;255.84723448753357;3;254.02525367626552
37;255;263.1517539024353;7;251.40803620044204
38;261;270.46178150177;6;271.7451321823868
39;266;277.7927005290985;7;282.5541921476001
40;272;285.1377589702606;3;277.4029109112679
41;284;292.48477935791016;8;307.13818484647265
42;287;299.72990822792053;5;317.22487623804955
43;297;306.8799874782562;4;322.84601696422413
44;304;314.04959654808044;7;344.9715445848477
45;308;321.5585083961487;3;319.5260556643256
46;318;328.78648376464844;5;327.63297888196064
47;328;336.0381164550781;4;360.0088018006174
48;335;343.4601709842682;4;376.4664370444406
49;342;351.8396804332733;4;386.2418264279111
50;349;359.0050230026245;6;402.3093523528641
51;356;366.51658272743225;8;397.55460936557466
52;359;373.7832522392273;5;402.4145409743315
53;365;380.9868383407593;3;400.3240942307688
54;373;388.21775579452515;5;419.68306786895874
55;379;395.42923855781555;6;434.66106962722574
56;390;402.6470277309418;5;439.98158756158534
57;396;409.8716700077057;3;452.9779855198851
58;404;417.0979108810425;4;470.96674755516307
59;415;424.2828178405762;5;474.1772690823417
60;425;431.92102336883545;5;474.9033374027415
61;435;439.56821036338806;6;472.6792705942841
62;444;446.82984232902527;4;453.581834547126
63;453;454.06011509895325;3;474.48493574439897
64;465;461.5495307445526;6;514.5340190834654
65;472;469.15562176704407;6;509.5257614520131
66;479;476.5228519439697;3;542.3074382048479
67;487;483.78487253189087;9;555.2768849359506
68;489;491.04984998703003;4;549.0382845826109
69;518;498.29835963249207;4;559.9556200604837
70;527;505.56908440589905;3;550.2164139810086
71;539;512.8096845149994;7;585.6061220705669
72;543;520.5885629653931;5;569.3108711211776
73;561;528.3224771022797;6;587.0671917777642
74;566;536.1076757907867;7;580.5826601900809
75;570;543.9554088115692;6;585.332761135014
76;575;551.6422004699707;6;584.3401863964599
77;582;559.2167239189148;4;591.4261228367825
78;595;566.807562828064;5;603.9269696291785
79;601;574.3976233005524;7;611.4140573043196
80;607;582.0131525993347;7;615.1338621998075
81;611;589.5299744606018;3;621.1284104634462
82;621;597.4693632125854;6;619.1646552794518
83;626;605.0093109607697;5;624.4796904471764
84;632;612.4230036735535;6;644.143520602466
85;637;623.4175355434418;5;663.1362493711497
86;645;632.0005774497986;5;669.2017488437708
87;651;639.5504441261292;8;671.3678764312064
88;654;646.9945538043976;5;654.7711668628224
89;660;654.491539478302;7;678.1467628247451
90;664;661.727555513382;5;652.2067223697794
91;670;668.9502553939819;1;651.7003044186151
92;686;676.2027323246002;6;672.8414372805496
93;691;683.5478165149689;5;675.8731536082176
94;697;690.9352948665619;5;674.9493473903243
95;703;698.1794929504395;5;675.4452572706228
96;709;705.4239187240601;7;714.8218040137535
97;713;712.6105878353119;4;691.7209270760648
98;720;719.8218197822571;5;689.7889855020918
99;730;727.0454776287079;5;716.7686388970526
100;746;734.3046395778656;6;721.4152766332141
