gen;step;elapsed.sec;n_sum;phi
1;5;69.81306028366089;5;2.4204432518269727
2;12;144.66790008544922;4;11.252726825090193
3;18;219.4432029724121;3;16.451215455123332
4;31;293.5991280078888;3;47.82991151847193
5;58;367.46674060821533;4;71.73496180509082
6;68;441.20486402511597;7;128.55334586032356
7;79;515.7680628299713;5;119.31152195830141
8;90;590.3891537189484;7;328.63204551552815
9;103;663.2865569591522;4;150.3714573945784
10;113;736.9765214920044;1;197.8131390542267
11;122;794.624826669693;1;219.2109882472851
12;131;856.365471124649;5;238.81664378114573
13;138;933.1421780586243;5;224.9995630092033
14;143;1008.9429981708527;3;240.01518917747285
15;158;1083.2992022037506;6;272.5713110358738
16;170;1158.6682941913605;3;380.43009122718615
17;245;1223.4205870628357;5;342.5662176231291
18;250;1287.7089743614197;3;414.4624167242992
19;261;1361.914046049118;3;439.10480137552537
20;274;1436.1290822029114;2;458.04427971713545
21;290;1511.34015417099;5;528.1780661126098
22;309;1587.7659735679626;3;579.730174337849
23;322;1652.7456917762756;5;598.539983674219
24;327;1727.8693256378174;7;670.4562399847287
25;330;1804.105059146881;5;616.002941237186
26;337;1880.4005055427551;3;561.638605390416
27;370;1958.3979246616364;5;581.5550346347235
28;391;2034.8055393695831;3;569.540846783919
29;412;2110.2558460235596;6;615.2707365985148
30;428;2186.628608226776;6;708.9969587245473
31;432;2261.6706504821777;5;705.5711304799801
32;437;2338.3428432941437;6;712.4615487004646
33;445;2415.098891019821;7;658.3733650195782
34;448;2493.7969613075256;6;621.345174573017
35;454;2577.7737531661987;4;620.8546697299248
36;460;2656.1242372989655;5;663.6677681866646
37;465;2736.7843549251556;7;678.8783151391744
38;468;2814.109435558319;5;685.9337426095201
39;473;2890.3455946445465;5;706.6602663724716
40;480;2968.654286623001;4;713.3823688789273
41;490;3049.314139842987;2;728.3877424064351
42;508;3114.6085319519043;5;817.6735272778961
43;521;3191.609889984131;6;796.212128500708
44;535;3267.623663663864;5;848.4695117049788
45;542;3333.1208238601685;6;839.0664361432611
46;550;3411.76319026947;6;861.8943345222574
47;560;3490.1333899497986;2;847.3892491718334
48;570;3567.7949142456055;2;890.7650980999848
49;578;3644.298055410385;5;934.9465095406781
50;587;3723.0976486206055;8;868.1689944653602
51;591;3801.5879554748535;7;873.2314525541066
52;596;3881.162986278534;6;936.4636405688934
53;610;3958.8251163959503;5;959.5565880605343
54;615;4038.1698286533356;6;965.4422926686807
55;621;4116.764187335968;3;976.8207221454091
56;630;4194.405109882355;6;973.7570868155593
57;636;4272.418138742447;4;1008.0215434378734
58;644;4350.782150268555;5;991.1881666993978
59;659;4427.526465892792;6;1039.5761142312972
60;663;4504.813154935837;6;1043.6106988864203
61;669;4581.518336772919;5;1067.9450735964456
62;674;4658.602315664291;2;1062.9550814014617
63;686;4736.003224611282;5;1090.3683892444365
64;709;4811.9883069992065;6;1123.1855652200616
65;713;4889.159206628799;3;1131.398294265503
66;738;4966.138806581497;7;1167.5459142563268
67;741;5043.491218805313;7;1193.5860102479724
68;744;5121.9686715602875;6;1193.9256935664816
69;754;5200.137629508972;5;1211.8119767446306
70;763;5277.479460000992;5;1296.4640301031143
71;774;5355.025694131851;5;1452.151911388189
72;783;5433.452003479004;5;1339.9988806748424
73;806;5510.035105705261;5;1621.9722530850504
74;821;5588.217396020889;5;1506.5270689565405
75;832;5666.208105802536;2;1570.4073581298599
76;866;5745.060277223587;6;1619.902298717906
77;876;5821.417487382889;7;1656.955303541434
78;889;5887.814295053482;5;1557.3770253239945
79;904;5967.1093313694;1;1645.602164396471
80;931;6026.272454500198;9;1705.3686128580835
81;960;6103.639393091202;5;1679.5329455196816
82;965;6170.783358573914;5;1721.261354324692
83;978;6249.165190935135;5;1714.9666063956256
84;983;6330.18883562088;7;1738.5455792886805
85;988;6413.3841598033905;5;1724.532474308381
86;997;6494.938540220261;6;1791.9114770162466
87;1001;6576.470581293106;4;1832.8397052099722
88;1007;6648.297320604324;5;1814.4953161061258
89;1014;6730.843909978867;6;1771.885360352122
90;1018;6814.622075557709;5;1780.4269506166577
91;1023;6903.506841182709;3;1822.874311725866
92;1032;6986.818473100662;8;1854.059053620213
93;1036;7066.0213534832;6;1867.4038438865093
94;1040;7143.551265001297;2;1876.7568068892988
95;1056;7221.8331179618835;8;1930.7199508677675
96;1060;7301.800929546356;6;1939.656934359685
97;1070;7368.872514486313;5;2004.043985371802
98;1093;7446.327278137207;5;1982.2960490609273
99;1098;7514.794543266296;7;2000.7439371168348
100;1101;7597.8378529548645;4;2038.9697427993387
