gen;step;elapsed.sec;n_sum;phi
1;10;10.899845600128174;5;1.512602332276458e-07
2;16;21.77185559272766;4;0.48438209249876674
3;23;32.837223529815674;5;6.688261077185546
4;31;43.90184760093689;2;11.5660617579753
5;40;54.84803915023804;4;10.648397907094441
6;47;66.02777028083801;5;36.55585309794562
7;53;77.32013463973999;4;36.43352874150424
8;60;88.42547106742859;5;37.58232874391397
9;66;99.62510418891907;2;23.12869114630552
10;75;110.66286134719849;3;19.572553441967575
11;83;121.85679602622986;6;22.26216068536402
12;88;132.82517886161804;4;23.110066967139023
13;95;143.8613097667694;4;23.742639381237062
14;104;155.01269721984863;6;24.92449729483996
15;109;166.09277415275574;7;27.112970133875297
16;113;177.18508958816528;5;25.837730013347738
17;121;188.16584300994873;5;28.886009482788094
18;127;199.3676245212555;4;29.85300574660938
19;142;210.63625574111938;6;33.11571511117034
20;147;221.79048109054565;6;137.74650575844385
21;152;233.0718650817871;7;82.0489587144137
22;156;244.0201711654663;6;35.68918052671763
23;163;255.21629166603088;5;35.61906405402006
24;171;266.95411014556885;5;38.049223537589626
25;177;278.3881070613861;6;37.92861359962587
26;182;289.65397024154663;5;37.16903574790712
27;188;300.82245349884033;5;37.94932022891404
28;202;312.15611147880554;6;41.89511683184247
29;211;324.009158372879;6;46.72265266709103
30;218;335.19363045692444;3;47.40084016245095
31;228;346.47888827323914;8;49.99502815500548
32;231;357.82104682922363;5;47.4411062830113
33;237;368.89414381980896;4;47.48246656551955
34;244;379.9516456127167;6;49.40462635255427
35;249;390.9334411621094;4;49.59865920428837
36;260;402.1531751155853;6;51.280667935782844
37;273;413.3904469013214;4;20.74951714408764
38;282;424.44116044044495;5;22.145258309221628
39;292;435.91714692115784;6;22.80171965596201
40;315;447.5220754146576;6;25.800346084667698
41;328;459.74111223220825;5;27.769986939195764
42;334;471.0062835216522;5;25.911682423444926
43;340;482.2244997024536;2;25.8395441588978
44;349;493.5024080276489;4;27.642501431297863
45;358;504.79715633392334;9;28.224438062049305
46;360;516.2897787094116;5;306.29006313824897
47;366;527.9057221412659;4;282.7385523596729
48;373;539.0220158100128;6;280.26912048258686
49;378;550.4669930934906;7;289.9309635212529
50;384;561.7061142921448;6;270.92061555235756
51;389;573.4635856151581;5;298.333183925164
52;395;584.9910805225372;5;316.6971895616229
53;401;596.0722923278809;7;410.5824632143989
54;405;607.2430529594421;6;448.49979951122714
55;410;618.7087950706482;5;428.4341867840462
56;416;630.4617965221405;4;425.06652925698404
57;423;642.2567484378815;4;450.57652005724646
58;430;653.8151051998138;5;450.0412329158479
59;436;665.0734612941742;3;467.2011703330149
60;444;676.3550791740417;1;473.2770272170502
61;454;687.69904088974;3;463.4273703973452
62;474;698.8341970443726;2;496.7785730322158
63;487;710.9463186264038;6;526.8699864747733
64;494;722.7950246334076;5;533.8837856272462
65;504;734.3860130310059;5;544.9847692015489
66;510;746.1357469558716;5;555.5499114062441
67;518;757.8581092357635;5;563.9118944407464
68;524;769.6297008991241;6;577.712394198732
69;529;781.1541512012482;5;537.0108917180993
70;535;793.1457591056824;5;545.4368341945758
71;541;805.349066734314;6;553.6714878811918
72;546;817.3338367938995;7;566.5133892450303
73;550;830.1546297073364;5;546.1376139368539
74;560;842.8513841629028;6;538.287503313054
75;565;855.4822182655334;5;553.5846699039719
76;573;867.5768370628357;5;549.2054046499968
77;579;879.7635025978088;5;567.3498852203331
78;587;891.8935878276825;5;592.1727561554355
79;593;903.7153434753418;5;626.2168506733299
80;599;915.5897068977356;7;641.6327573679733
81;603;927.2198541164398;5;634.8013520512932
82;613;939.1058032512665;4;670.0963372160088
83;620;950.9553499221802;4;659.3875861722173
84;627;962.6180768013;7;666.4978303611502
85;635;974.2984263896942;6;673.0135949003072
86;642;985.9152457714081;3;681.4006334963043
87;650;997.7268912792206;7;689.6210842596859
88;662;1009.5492570400238;4;694.9730699696153
89;669;1021.2572836875916;2;715.385933920127
90;680;1033.1086866855621;5;723.8939180770232
91;686;1044.9866998195648;7;736.9169760085731
92;690;1056.879245042801;6;741.3759216522615
93;695;1068.978304386139;3;748.3974754147707
94;703;1080.8153648376465;5;757.9114295318742
95;709;1092.7226996421814;4;765.8309837971027
96;716;1104.843252658844;4;783.6548765802711
97;723;1116.9761576652527;5;773.0762123815061
98;731;1128.8608782291412;6;799.2621955685172
99;756;1140.814071893692;5;802.8509331380341
100;762;1152.7461614608765;6;826.7885075044632
