gen;step;elapsed.sec;n_sum;phi
1;7;96.12736964225769;4;11.195387117960138
2;17;198.92479395866394;3;29.983059316404706
3;24;300.63778424263;4;45.82910454291509
4;30;402.84583258628845;5;48.18394559318923
5;39;505.7407600879669;4;67.3609630007935
6;47;608.3819379806519;3;79.95939596906436
7;64;710.2607173919678;7;107.71825784178006
8;101;813.6886613368988;3;160.0520276771374
9;110;905.066294670105;6;204.24831871698592
10;124;1008.6585710048676;4;231.49269974434608
11;130;1110.8302237987518;2;246.92132724883132
12;142;1213.3342306613922;6;259.0557846949173
13;152;1315.829312801361;5;283.46623697325094
14;253;1418.2615501880646;5;405.18418642193967
15;260;1521.5910313129425;5;431.76232159577603
16;275;1624.3824055194855;5;451.5505376259871
17;288;1729.91255402565;4;468.83527490947375
18;296;1834.7006828784943;6;466.1478240860663
19;302;1939.9045548439026;3;472.64886414605394
20;313;2044.9363858699799;6;551.7074793166803
21;321;2152.393057823181;4;608.1543552252629
22;327;2258.3616738319397;4;692.9862093496208
23;333;2364.921932220459;6;603.134114036036
24;337;2472.6391463279724;6;603.8134004979011
25;343;2579.6145510673523;3;634.5568969407667
26;350;2674.306427001953;6;661.9620032032582
27;354;2783.507734298706;7;630.4568221569014
28;357;2895.134839296341;5;641.8729343204893
29;366;3002.5182542800903;4;656.1395621209288
30;372;3110.8531889915466;6;676.6807673496555
31;376;3218.273164987564;5;688.9913231597046
32;383;3324.3296542167664;4;707.2225009058945
33;397;3429.879791498184;5;731.905080112278
34;402;3534.992650270462;6;771.6386257074215
35;406;3642.1277017593384;3;772.3492931181838
36;415;3747.244627714157;7;831.4821291341918
37;418;3855.121573448181;8;779.4221770819382
38;422;3961.8926475048065;6;713.9794412149761
39;438;4069.761098384857;7;730.1561921020901
40;449;4173.916645765305;7;762.9724339264242
41;452;4278.597878456116;1;822.0039672793193
42;463;4363.43350315094;7;859.9701285253368
43;468;4467.189430236816;3;836.7233844641246
44;487;4571.469866037369;6;925.7934413300416
45;493;4675.031580686569;5;881.2134930132246
46;502;4768.034206151962;2;894.4413015622157
47;512;4861.061119318008;4;903.3573532963615
48;522;4965.848601341248;4;923.1195328982469
49;532;5069.8369998931885;3;997.2966527773948
50;551;5174.62513589859;5;1148.3752592233939
51;572;5278.760637044907;0;1066.6731014794063
