gen;step;elapsed.sec;n_sum;phi
1;4;9.983645677566528;5;1.8503962401776293
2;12;19.5656259059906;6;0.0395116960816162
3;23;28.040132999420166;7;0.13129398789511693
4;31;36.88843655586243;5;21.3246932859737
5;37;46.79639005661011;3;38.515529096760176
6;55;56.67343616485596;6;6.900278089274482
7;60;66.63420248031616;6;67.04121557614246
8;65;76.59985780715942;4;57.83097754602175
9;74;86.70898914337158;5;55.24437448156398
10;80;96.12341117858887;2;60.682214943990346
11;91;104.58909034729004;0;84.56170851191271
