gen;step;elapsed.sec;n_sum;phi
1;4;6.933311939239502;6;4.477314682315319
2;9;13.94795823097229;3;3.2911702966041916
3;17;20.985676288604736;6;7.248829630844975
4;22;28.057475328445435;5;12.744921899844817
5;30;35.003477334976196;3;13.906148516277968
6;38;42.05377912521362;4;18.056264234093092
7;49;49.0696964263916;7;25.983400527525735
8;53;56.150774002075195;7;25.86673987253105
9;59;63.23292684555054;4;27.215822828997034
10;68;70.34033560752869;10;38.780042832467444
11;69;77.62772798538208;4;39.03634368328011
12;78;84.65956950187683;8;34.86508795827786
13;81;91.68917465209961;4;40.69082404236789
14;90;98.68149590492249;5;48.768937448849314
15;96;107.30310440063477;4;57.039817376389976
16;107;114.27088832855225;5;60.32571371920875
17;115;121.25435185432434;3;65.62109833221668
18;123;128.24362349510193;4;71.86608354051066
19;136;135.24625968933105;6;59.361717579577636
20;141;142.29751920700073;3;54.1283887291419
21;149;149.2939808368683;2;64.76131618904098
22;160;156.41625905036926;5;56.242955711528985
23;168;163.52115201950073;7;63.467079154571294
24;172;170.64233875274658;3;80.34076174348183
25;180;177.72974610328674;5;80.12834671784081
26;186;184.8726966381073;7;77.05202140054514
27;194;192.12766551971436;4;83.23453950154722
28;203;199.19231128692627;5;88.23044837417041
29;209;206.33569955825806;5;87.91564010916954
30;215;213.40819597244263;4;99.7342612492791
31;222;220.4843089580536;4;86.63137435145822
32;231;227.55352306365967;6;88.26074712145174
33;236;234.6181514263153;7;92.0284615271248
34;240;241.67034363746643;5;94.33754621976124
35;246;248.73804903030396;3;94.55951849214958
36;256;255.87911438941956;4;95.0477799339687
37;263;263.0343117713928;8;97.4805792431323
38;266;270.1316430568695;7;113.47131119085581
39;270;277.24343824386597;6;125.81122007081065
40;277;284.3414623737335;5;121.48561044410033
41;283;291.4142231941223;4;121.6780985339012
42;292;298.4976804256439;4;123.25931934686386
43;301;305.62135577201843;6;131.42303415623593
44;308;312.7950191497803;5;131.01430030734133
45;316;320.00581884384155;2;60.59169232561543
46;325;327.057256937027;2;63.001170231076465
47;334;334.1642334461212;4;65.43189062173609
48;341;341.2718200683594;6;70.38978105344964
49;352;348.3980679512024;7;66.9040696216768
50;356;355.5374503135681;6;67.4537906730678
51;361;362.647661447525;5;74.00923013652103
52;371;369.80710911750793;5;71.68601388578148
53;393;376.9823648929596;6;72.73079799009331
54;400;384.1195526123047;3;78.63262772248974
55;410;391.2943322658539;6;80.60662121283725
56;417;398.4612066745758;5;78.20764321121781
57;429;405.59001874923706;6;82.31305210173056
58;444;412.6999497413635;4;84.07039690841779
59;451;419.98972845077515;4;86.88197851293522
60;458;427.2995717525482;5;87.62743976027136
61;464;434.93298149108887;3;95.87099374114239
62;472;442.8037407398224;3;97.89629866668315
63;482;450.45774817466736;7;95.6573756694963
64;486;458.1414909362793;6;95.91201441943242
65;495;465.7559344768524;4;98.64800618262319
66;504;473.30222487449646;6;97.95497945409653
67;509;480.7798430919647;5;104.68860336224681
68;517;488.2101390361786;5;109.69874627061311
69;527;496.0067961215973;4;509.61681169991397
70;534;503.4301142692566;3;745.0530686053199
71;542;510.68640661239624;4;676.8353490542787
72;551;518.2295162677765;7;670.0845537416153
73;555;525.7675583362579;6;672.6597900838591
74;560;533.7947783470154;3;680.1506607080225
75;570;541.7596850395203;5;726.998852268461
76;576;549.7818434238434;6;699.8753253078662
77;581;557.5230078697205;4;726.234792210639
78;594;565.4144048690796;5;712.5760351278666
79;602;572.7640957832336;6;724.8926368426149
80;607;580.4841678142548;6;737.7940448409405
81;614;588.4022500514984;8;741.9526071238134
82;619;596.3524343967438;8;736.5328018590026
83;624;604.1134858131409;4;732.017666546891
84;631;611.7778923511505;4;761.7254367047335
85;652;619.5050201416016;4;757.3150020672492
86;661;627.0589764118195;4;792.381183865204
87;668;634.7060401439667;3;794.5708724751198
88;686;642.2017652988434;5;798.6206928507864
89;692;649.7104465961456;7;797.2667259148361
90;698;657.1436505317688;5;802.0335623893639
91;704;664.6322195529938;5;818.2165970339165
92;712;672.0659885406494;1;827.2490871300629
93;728;679.4668025970459;3;841.8836132600511
94;736;686.812623500824;4;849.4781242755855
95;747;694.2005653381348;7;858.0830022025366
96;751;701.6096625328064;3;862.9530594182708
97;759;708.9299719333649;4;868.436568760321
98;766;716.1845746040344;3;822.0973404815729
99;776;723.4652187824249;6;877.3572349774481
100;785;731.1152517795563;5;883.8645735349284
