gen;step;elapsed.sec;n_sum;phi
1;3;78.5753870010376;6;9.338869677577577e-10
2;9;157.64025163650513;6;-0.6225205519353258
3;13;236.44520807266235;4;-1.6166925576044378e-08
4;19;313.41851019859314;6;3.406583864714067
5;23;390.4965765476227;5;3.0377672709051065
6;28;469.72569823265076;5;2.695163473005235
7;33;548.059975862503;6;-4.073571944858526
8;39;626.3502230644226;4;5.119445377620256
9;45;704.3058228492737;3;-4.554452438581534
10;52;780.5831182003021;6;33.57279267469793
11;56;862.5824482440948;6;89.18888076882128
12;62;942.7224848270416;4;71.76748279891731
13;68;1022.7470219135284;4;47.12739517464741
14;74;1100.59983253479;7;45.33933367583275
15;77;1180.4991619586945;4;39.8628905052841
16;83;1260.0703828334808;5;57.05928729182343
17;88;1339.1439883708954;6;52.60735590631645
18;94;1418.1948189735413;4;55.51522344293543
19;100;1497.1847877502441;5;58.24527169025066
20;105;1577.8465430736542;5;64.82237965206612
21;110;1657.4055018424988;6;65.13727318213412
22;116;1738.1091516017914;6;69.31823391117217
23;120;1819.8753609657288;4;74.28247015145504
24;128;1900.8422980308533;5;77.92412698031576
25;135;1981.4917719364166;4;82.83114930896541
26;141;2062.2961809635162;3;93.14040412804691
27;148;2142.2048728466034;5;89.22810138881181
28;153;2223.6844906806946;4;95.59580169278472
29;159;2304.494072198868;5;102.63416604632351
30;164;2388.8878903388977;4;87.21294385186816
31;170;2469.5132534503937;5;87.29248577514055
32;175;2550.7503576278687;4;87.92137626628462
33;181;2630.866027355194;4;90.98963572147528
34;189;2712.203617811203;6;112.76671601751363
35;195;2792.365783929825;8;106.28343316843986
36;197;2872.9765927791595;8;102.59495153942308
37;199;2953.756909608841;5;106.1177548069451
38;206;3034.2742223739624;6;109.14448598487814
39;210;3115.01283454895;3;105.01925741521332
40;217;3192.78830575943;5;112.63328604403053
41;224;3273.1536481380463;4;113.42582921580882
42;230;3353.3324098587036;5;119.90892438975057
43;237;3433.683240890503;8;123.42847052466726
44;239;3513.5859599113464;6;119.44277682352279
45;243;3593.388552427292;8;118.3376960425968
46;247;3673.9725420475006;7;119.47534253547309
47;252;3754.2731869220734;4;123.78699279875097
48;260;3832.555537700653;7;121.85151107454904
49;263;3911.952360391617;6;123.89557496248179
50;267;3992.302324295044;5;126.2676971027939
51;272;4071.960072517395;7;123.73486916256628
52;275;4152.863061904907;2;147.24999507528491
53;283;4233.748104572296;4;129.24049479218644
54;289;4313.64500951767;6;122.90752679933102
55;297;4394.228570461273;9;126.59116623401023
56;298;4475.11692905426;6;127.3758170474178
57;302;4555.551738500595;6;129.7718481578594
58;306;4636.286540269852;4;127.93020899533133
59;314;4716.406618833542;6;128.96619503177752
60;318;4797.48352098465;2;131.42863130736134
61;326;4875.29114818573;5;133.0090020957799
62;335;4953.626480340958;7;134.5241032609859
63;338;5035.2879457473755;4;141.8214386336543
64;344;5116.525591850281;4;125.92422301954191
65;350;5196.497124195099;6;134.54357441990456
66;354;5275.852242946625;4;138.50092787905072
67;360;5355.900110006332;5;137.29977307394296
68;365;5436.49097943306;5;132.52158674268168
69;370;5517.421897649765;6;128.96390656820316
70;374;5598.712725877762;4;136.41384289461632
71;380;5678.139498472214;3;139.62547280569015
72;391;5747.380351781845;5;145.8370348915939
73;396;5826.448979139328;5;192.98253530171323
74;409;5905.96320104599;6;268.0614498151011
75;413;5984.809958934784;4;270.8555426748908
76;419;6064.1815729141235;5;263.3410840834361
77;424;6145.144214391708;8;271.7473449834856
78;426;6226.673197507858;4;248.9417711375509
79;432;6307.6090931892395;5;287.9125702911739
80;437;6387.414779663086;5;257.2086772292572
81;442;6468.057382106781;7;298.1161771531399
82;445;6550.189002990723;6;293.8243406570236
83;449;6632.473282814026;7;294.36290334691955
84;452;6713.821455717087;6;297.6844904964773
85;456;6796.122239589691;5;298.5731827228426
86;461;6877.615481376648;2;302.9965397704767
87;473;6957.177279949188;6;297.52492442355157
88;481;7039.136229753494;7;298.6529428823912
89;486;7121.169743299484;4;296.7594666959501
90;492;7201.7807874679565;4;288.89594819024546
91;498;7279.557134151459;3;288.5368611319834
92;505;7359.589312791824;5;291.4566570216578
93;510;7442.288963317871;4;278.6287077332032
94;516;7524.328157901764;3;304.1450920074361
95;525;7602.858254671097;5;328.0756009111536
96;532;7685.227917432785;5;334.2525228416494
97;537;7769.667813301086;4;329.15355549368314
98;543;7853.684132099152;6;365.2022829584604
99;549;7938.248859405518;6;365.3635416920284
100;555;8023.511422872543;5;356.37371391895175
