gen;step;elapsed.sec;n_sum;phi
1;5;78.2897744178772;6;8.529407132717267
2;9;156.8523302078247;4;10.60714693016015
3;15;234.89512038230896;6;14.397331527669074
4;25;313.28588485717773;5;29.920064761038137
5;32;391.9731938838959;7;46.16766646772516
6;37;471.4663887023926;5;41.59147603831828
7;46;550.1671462059021;4;59.882173400364124
8;52;627.498512506485;6;78.50786361952157
9;56;705.909074306488;6;89.25720472865922
10;62;784.5937204360962;3;109.79777824232796
11;71;853.8341841697693;8;131.0790236279416
12;77;930.5747306346893;5;123.079439570278
13;88;1008.9909904003143;5;166.97842327817526
14;93;1083.3066942691803;5;180.01177956815422
15;102;1158.302129983902;4;175.4659029151631
16;112;1232.9950304031372;6;223.30710995693585
17;116;1307.8871381282806;7;237.35463728806366
18;129;1383.161005973816;6;237.43336011585168
19;139;1459.3380517959595;5;260.18588844239434
20;154;1536.1306991577148;6;279.01145299872906
21;158;1611.8535916805267;8;298.8171736387133
22;164;1687.6405415534973;5;309.61012202925224
23;169;1762.9123990535736;5;329.295432495282
24;192;1838.3690662384033;3;364.8102438583843
25;231;1913.5077719688416;4;437.4449637371431
26;237;1989.0242857933044;6;481.6115867787923
27;241;2067.7001283168793;6;461.43087627900326
28;247;2146.4919180870056;4;475.1130030861554
29;253;2224.954677581787;5;493.92778752993615
30;260;2303.268413066864;9;506.8045057889017
31;263;2395.0447549819946;5;522.6962046322817
32;268;2480.97118473053;6;544.8360157138761
33;272;2564.641767978668;2;538.8394182320133
34;282;2642.0741398334503;5;552.7757895621655
35;289;2721.280373096466;3;555.5148391941598
36;298;2799.3703479766846;2;593.7978257637842
37;322;2867.533812522888;5;626.1229639564742
38;375;2946.3325827121735;6;746.1123413760195
39;379;3027.549147605896;2;774.68552809684
40;393;3109.580051422119;9;765.018272071027
41;404;3190.182393312454;6;775.9717758338286
42;412;3273.1585252285004;5;803.4891016623706
43;419;3356.108033657074;7;818.6596936812903
44;424;3439.570686340332;3;826.2966172144163
45;433;3514.759524345398;2;872.9300582770245
46;441;3596.070811033249;5;899.8432926240293
47;448;3678.780954360962;5;903.7409883428271
48;463;3761.307533979416;6;938.8452040257447
49;467;3847.9475915431976;5;941.3168971067494
50;484;3927.8607020378113;6;972.8629575449622
51;492;4008.193144798279;4;992.5974669447801
52;504;4088.699191570282;2;1014.7710181897521
53;518;4168.397692203522;5;1063.9209840190524
54;531;4249.44313621521;7;1085.017357963025
55;534;4330.664618968964;5;1074.3861898629782
56;545;4410.671962976456;5;1090.5225235508567
57;552;4491.207394123077;3;1133.2025387827312
58;559;4571.724251508713;5;1248.466100101101
59;564;4652.812147140503;4;1249.7149244743234
60;580;4734.377252101898;9;1132.186156503395
61;587;4819.959219694138;7;1136.587923106911
62;600;4901.602751016617;7;1160.9270771678898
63;605;4983.1738085746765;7;1176.9562258270385
64;612;5064.829118490219;5;1189.2714456966473
65;625;5146.484751701355;4;1232.032767313167
66;631;5229.484100580215;5;1238.6247013983261
67;692;5312.447009563446;4;1278.0890942632298
68;702;5393.400378227234;5;1370.096035304785
69;707;5476.231003522873;5;1376.2760585815392
70;712;5557.3061192035675;3;1390.3130475110706
71;725;5637.638996839523;4;1458.291626912984
72;733;5716.728068590164;3;1426.9225275579176
73;760;5797.544124126434;3;1461.3606595185724
74;767;5878.589537858963;7;1471.738436768163
75;770;5960.478197813034;4;1480.8547258034064
76;776;6040.737632274628;7;1503.7666615017806
77;779;6121.878507852554;3;1508.6179744223132
78;788;6202.857084035873;9;1526.3277090115012
79;789;6284.659303188324;4;1519.3949715752121
80;797;6365.706047773361;3;1534.3787724309382
81;808;6445.90514087677;6;1564.8886911745587
82;812;6526.826841831207;5;1570.5744715293395
83;819;6608.277450323105;6;1540.9766797492098
84;839;6689.511399745941;4;1556.3449872008873
85;845;6771.7563807964325;5;1595.1965126828834
86;850;6854.190245389938;8;1604.9318341272615
87;852;6936.724219083786;6;1634.6208838068887
88;856;7018.773728847504;4;1671.0842364381892
89;864;7098.545325279236;6;1682.9798917525682
90;868;7179.307615280151;6;1673.859813862778
91;874;7260.915879011154;7;1685.0774122273192
92;881;7342.183615684509;5;1717.5636542337108
93;894;7423.393544912338;4;1741.6195771444368
94;900;7504.564301967621;4;1760.2642939563002
95;906;7582.482784032822;5;1764.5376417454331
96;917;7663.823312282562;5;1781.0428219638984
97;928;7744.032248258591;7;1807.7397423565183
98;939;7824.039459943771;6;1825.1683299625747
99;947;7903.349765062332;4;1842.8330535893012
100;961;7982.0086851119995;3;1866.9545686303422
