gen;step;elapsed.sec;n_sum;phi
1;6;8.615570068359375;5;2.627415472325123
2;16;17.371694326400757;3;0.5584144198322618
3;24;26.098862409591675;6;41.809621408004716
4;29;34.852888107299805;7;47.86638007289103
5;35;43.59957766532898;3;49.22547786624528
6;43;52.36581635475159;8;66.62518276304804
7;46;61.165000438690186;6;85.9278851039772
8;51;69.97739267349243;8;77.40125349031692
9;54;78.92893028259277;4;85.89743787966137
10;89;87.76552629470825;5;253.25847582936422
11;107;96.6534788608551;8;191.46636924986745
12;112;105.66078186035156;4;163.96296002535806
13;121;114.6345329284668;6;99.65261394631898
14;126;123.43071413040161;3;185.4613859601537
15;138;132.18191838264465;2;111.9784534762379
16;153;140.9260311126709;2;144.2610312869278
17;164;149.66441988945007;7;131.25039042339793
18;168;158.45837473869324;6;238.58093666027304
19;173;167.26345205307007;3;217.3115161239078
20;181;176.39418983459473;7;380.28768539638935
21;189;185.33018851280212;9;390.7635036646092
22;191;194.2747197151184;6;405.8613678597312
23;196;203.15930604934692;6;418.6054921276823
24;211;212.23332929611206;6;427.8424668159287
25;216;221.10186648368835;1;466.6716464132791
26;234;229.88694882392883;5;493.9973871101286
27;242;238.7635898590088;7;516.0965229686936
28;246;247.57852363586426;7;493.0421391175236
29;252;257.34548449516296;6;533.8250089341806
30;257;266.527480840683;7;545.6779208885231
31;261;276.1532816886902;4;555.4528608584853
32;268;289.6100525856018;5;570.7630356252763
33;274;298.602787733078;4;420.3406941077119
34;283;307.6394350528717;4;433.23753932818863
35;316;316.84944200515747;6;452.8982718823773
36;329;325.92758107185364;4;712.1940732080458
37;336;335.10871839523315;5;709.8030423216819
38;342;344.0114378929138;8;749.6730138209219
39;345;353.0192708969116;6;747.6415039407943
40;350;361.96757197380066;4;758.7575268731491
41;357;370.88920736312866;5;786.4826596820845
42;363;380.05578446388245;4;800.2325219337729
43;370;389.19668841362;6;808.1533820133029
44;375;398.284161567688;8;819.6608941032125
45;378;407.5289146900177;4;824.8355731776869
46;389;416.6983244419098;6;842.0813840988744
47;394;426.00719237327576;0;501.6815402912159
