gen;step;elapsed.sec;n_sum;phi
1;5;69.99406695365906;6;8.464051374022699
2;9;146.58525323867798;5;11.979810719024115
3;16;222.3134069442749;5;14.412032050856599
4;23;298.3418695926666;4;20.23213824105356
5;31;373.0318102836609;6;32.84945820286454
6;37;448.9668698310852;5;57.519925345733334
7;42;525.8468065261841;4;78.4559807890668
8;58;601.6527674198151;7;69.69112963633384
9;69;678.3520495891571;4;111.98013975851696
10;79;753.9008347988129;2;132.01730106724978
11;97;828.502534866333;4;164.32437274429785
12;103;903.7587897777557;5;169.70155261108533
13;108;980.2814185619354;2;181.61796391198823
14;148;1055.860934495926;4;236.4504657021489
15;160;1133.4648826122284;3;304.5393901813045
16;203;1198.5153732299805;5;345.8911925632044
17;208;1275.8570783138275;4;379.51512664285923
18;220;1353.9531280994415;6;405.6409167236865
19;224;1431.6163079738617;4;395.7884809719874
20;230;1509.7982773780823;4;411.64531771518045
21;236;1590.5131571292877;9;413.2214296360305
22;237;1669.70503282547;4;406.7075679745676
23;245;1747.3377735614777;5;421.1773371444338
24;250;1824.7758178710938;4;431.9750822432296
25;256;1904.3995671272278;4;470.03254100303946
26;266;1984.9933462142944;4;461.6865472668251
27;274;2064.2160274982452;4;499.0101207842088
28;292;2140.193758249283;7;520.5645165267213
29;311;2218.11749958992;5;644.8023747710108
30;322;2295.053489923477;3;673.6508507327303
31;345;2370.9135568141937;5;569.9162288279431
32;390;2448.755940437317;5;622.9123918678106
33;395;2524.930846452713;8;694.1520832330789
34;417;2601.595172405243;1;905.2533818488868
35;428;2658.8097081184387;3;725.8837872374263
36;435;2737.0069048404694;4;742.4717170474403
37;441;2815.1737015247345;5;748.622135833479
38;450;2893.974457025528;5;766.1974519520586
39;461;2971.4729359149933;6;781.2848223329057
40;465;3049.340970516205;4;801.6444113433226
41;473;3125.8564715385437;6;817.9322307040634
42;477;3203.202666282654;2;818.9552770962063
43;485;3281.428755044937;5;844.1804382045195
44;490;3360.4163637161255;4;858.5525862329555
45;500;3439.03049325943;6;866.779027620938
46;506;3518.781487464905;8;867.2089032201617
47;508;3598.7328872680664;5;860.8623939458926
48;519;3676.5006341934204;5;887.7707156274457
49;574;3753.3653678894043;2;1004.3892242969043
50;592;3820.454515695572;5;1037.401963155586
51;605;3898.8669095039368;7;1057.8770287952266
52;610;3976.4677364826202;6;1083.1263851015424
53;614;4059.727147102356;5;1093.833523791185
54;621;4142.0008289813995;6;1089.0604577718602
55;625;4226.4465072155;5;1127.4581595755471
56;632;4310.1083171367645;6;1121.8416176025446
57;640;4393.36007809639;5;1141.8575090644838
58;653;4472.933705806732;8;1167.130808627212
59;655;4552.43026971817;6;1163.112626716309
60;661;4631.254739046097;5;1188.3420102578025
61;666;4710.664840698242;4;1205.6651014101822
62;680;4789.084564208984;6;1216.4374223234886
63;684;4868.449424743652;5;1247.6908277158927
64;691;4947.251206874847;6;1265.6413464931582
65;701;5026.167698383331;6;1266.75312436485
66;705;5105.383241415024;5;1266.3226385471025
67;714;5184.663681507111;3;1271.5410665308254
68;723;5262.827990531921;6;1246.9371351983102
69;727;5342.067679405212;4;1257.5544192963173
70;733;5421.591785430908;2;1278.2568335806186
71;743;5501.302705049515;6;1363.0480772328558
72;749;5581.872939586639;7;1354.8006454990696
73;754;5661.538738250732;6;1342.5851049440034
74;760;5740.465850830078;8;1315.914401977724
75;768;5819.470022916794;2;1345.723289320227
76;792;5886.560963153839;4;1377.7228249762622
77;798;5965.5124843120575;7;1409.2713603249936
78;801;6048.53698515892;5;1422.555657854925
79;806;6127.889030456543;5;1432.517735885658
80;811;6208.911813735962;3;1438.6780023825447
81;820;6288.327930212021;4;1448.516197465813
82;830;6368.530512332916;4;1466.1545067719592
83;836;6449.533755302429;4;1484.586226664704
84;842;6529.703173875809;4;1503.9425943078775
85;848;6610.5206842422485;7;1506.8499833008277
86;851;6693.135367631912;8;1515.358098181102
87;857;6774.549651145935;9;1520.3893394602642
88;862;6855.623269319534;5;1537.5762089096547
89;867;6936.5336310863495;4;1549.752991212127
90;873;7015.918182611465;3;1584.4742459168233
91;882;7101.4101684093475;8;1610.6006281308346
92;884;7189.594035863876;5;1584.1849878904495
93;889;7269.995028018951;5;1596.1469969822065
94;894;7349.195338964462;6;1620.244716681031
95;900;7428.13369512558;6;1630.7783988062947
96;906;7511.321203947067;6;1623.194056670635
97;912;7593.076172590256;4;1645.6254458861047
98;918;7673.416452169418;6;1679.901767075155
99;922;7757.07013630867;5;1682.3084275481174
100;933;7838.54127573967;4;1697.2135638208124
