gen;step;elapsed.sec;n_sum;phi
1;5;81.93081068992615;2;8.464051374706948
2;17;158.57273149490356;4;17.578481864668873
3;27;233.63057160377502;6;21.55364887384897
4;31;313.221542596817;6;45.446789496788625
5;35;390.50944232940674;7;39.50380703713478
6;38;470.16235280036926;8;41.73464355288436
7;40;550.9465520381927;5;25.00598801025652
8;45;629.0721175670624;5;15.352976690948145
9;50;706.7955424785614;5;16.191298042677815
10;55;784.6370072364807;5;18.118220330898673
11;60;862.4911692142487;7;32.43926102915405
12;65;941.9869351387024;5;56.372568712740524
13;82;1021.2525532245636;7;52.81146306460062
14;93;1101.1160230636597;4;65.21725216339289
15;99;1181.237952709198;6;81.04826606376048
16;103;1260.384328842163;6;87.84467396148915
17;109;1341.5551896095276;6;99.1238565204388
18;113;1422.186175584793;6;103.81923583814293
19;117;1502.8419415950775;3;111.41991672826543
20;124;1583.5486409664154;6;121.01205666558873
21;130;1662.939519405365;5;138.90711100710337
22;137;1742.8289148807526;5;154.7068566667627
23;144;1823.156268119812;8;179.1681858621521
24;150;1898.197906255722;4;142.52915845341994
25;156;1975.3158078193665;2;147.53830813043376
26;172;2052.485260486603;1;193.95439226215325
27;191;2115.5740399360657;5;191.5108507483504
28;212;2194.300756216049;8;222.5659767665462
29;214;2272.5647456645966;9;236.85616305291336
30;217;2350.6247839927673;5;242.44695032023543
31;224;2430.2396006584167;5;256.7535214769969
32;235;2509.855089902878;6;266.83287069499784
33;239;2590.5340127944946;5;285.0982882729488
34;244;2671.1665329933167;5;298.1987020873231
35;249;2750.993593931198;8;303.28874395651525
36;255;2832.35689163208;4;309.54518641456986
37;261;2912.853672981262;6;326.54275518335743
38;265;2995.0870971679688;7;326.9298623045358
39;268;3080.215453147888;3;336.148343421917
40;275;3161.0544073581696;8;345.4395275020403
41;279;3241.859475851059;5;337.4181438753378
42;284;3324.6676230430603;5;339.42210447821924
43;291;3407.917712211609;5;340.1227705731635
44;298;3490.4178059101105;7;359.9108225283918
45;301;3572.0208661556244;2;374.8999099091096
46;335;3648.160249233246;2;436.11201470201763
47;349;3718.2718646526337;2;460.0652051438873
48;359;3796.8837847709656;3;498.4108110433559
49;366;3876.1033017635345;7;555.1863995817479
50;377;3956.760766983032;4;575.0306301528472
51;391;4035.721783399582;5;659.030345523749
52;398;4115.085461139679;5;701.570287509575
53;411;4193.829219579697;4;664.0186035400112
54;419;4272.710265636444;3;679.7495429748656
55;428;4350.230082988739;5;699.2630166394897
56;435;4430.718065261841;5;706.8936868145774
57;442;4511.369220256805;6;740.4853719102929
58;446;4592.659439325333;5;751.4398193482045
59;453;4672.948795080185;7;765.0984330307944
60;458;4754.495543479919;5;780.3882500665187
61;467;4834.654159545898;5;813.7719155048483
62;474;4914.495851993561;5;814.8727926285426
63;495;4994.415429353714;4;844.9674378584401
64;503;5075.189236879349;7;873.4977386602491
65;508;5156.470464468002;4;881.1033527075899
66;516;5236.731684446335;5;898.3926389031828
67;523;5318.791442394257;6;905.6528456879531
68;529;5400.971518993378;4;839.9200450325443
69;537;5483.16534280777;7;834.864076382051
70;544;5564.808130264282;9;844.8808260134989
71;545;5647.281199932098;4;842.0363216852809
72;555;5728.441584587097;4;862.815525995002
73;565;5808.918735980988;7;880.4037944446925
74;570;5890.043366909027;4;906.0845576747226
75;578;5969.279051542282;5;908.33585906532
76;585;6048.811966896057;4;918.3959928356834
77;591;6125.8947212696075;4;935.8094185018306
78;603;6206.187073707581;2;950.133488246367
79;611;6286.037620067596;9;980.192774151731
80;612;6367.136769771576;4;972.6238045001539
81;622;6448.012736320496;5;992.719741948505
82;627;6535.455098628998;8;949.640809349722
83;633;6623.089342355728;5;947.1320825251357
84;640;6709.994445562363;5;969.5461236237121
85;645;6791.919300317764;5;1000.5613873642235
86;658;6875.423979520798;6;959.0368676347532
87;664;6962.378719329834;3;975.2350274429579
88;671;7050.857110977173;6;1057.2174472597528
89;675;7138.150102138519;8;1002.9527268988063
90;679;7222.515295267105;6;1000.4178393205598
91;685;7307.414985895157;4;1139.4213101075052
92;695;7395.3156616687775;4;1036.674957731847
93;707;7480.724843263626;4;1183.035228079556
94;715;7567.58402633667;3;1113.7408214069446
95;732;7644.729721546173;3;1186.7725775262625
96;739;7726.667541503906;4;1172.7949319924453
97;749;7808.746852874756;8;1190.4319469489392
98;751;7895.064705371857;5;1159.2184779067911
99;756;7979.557161808014;7;1167.2341339216678
100;773;8065.82266163826;5;1200.0585897160227
