gen;step;elapsed.sec;n_sum;phi
1;6;6.906257152557373;4;3.7226301909976187
2;23;13.92779541015625;4;13.512955923074339
3;32;20.825825929641724;5;20.621943987225947
4;44;28.095917224884033;6;27.543053804666062
5;51;35.35208797454834;6;31.45102845357111
6;58;42.40858483314514;4;30.73431925034436
7;65;49.33573341369629;3;41.48270754788575
8;73;56.33255743980408;5;49.53532261146172
9;79;63.32947015762329;7;44.40891138163269
10;83;70.4041817188263;6;18.73108357976305
11;88;77.39064884185791;3;35.86786278882799
12;100;84.4113495349884;9;134.69082211711614
13;102;91.41539168357849;4;122.17239142625317
14;109;98.38521122932434;5;154.87252524600012
15;117;105.32556223869324;3;161.5981019892341
16;125;112.27903723716736;6;177.8061443731466
17;136;119.25404214859009;3;182.4856747206933
18;144;129.90110611915588;3;190.12890594938096
19;154;136.91064310073853;6;201.28158206535664
20;159;144.1912398338318;4;209.12378150034021
21;166;151.23475241661072;5;182.35963897319368
22;172;158.2741310596466;7;190.7659351530217
23;176;165.39414739608765;4;252.5040732708694
24;183;172.52664828300476;6;269.946229546769
25;188;179.62223172187805;5;262.0905552172374
26;194;186.6994824409485;5;271.3139181782666
27;202;193.90861105918884;5;142.1324567240454
28;208;200.9327425956726;7;325.0654078757005
29;214;207.93713903427124;7;311.62748352701556
30;218;214.92530822753906;7;323.3606398139385
31;222;222.21706295013428;5;249.59460002434247
32;228;229.2841100692749;6;359.3850720923816
33;233;236.39614629745483;6;363.26622409033337
34;238;243.49278235435486;3;371.28992213778787
35;248;250.60598802566528;4;397.2041129166962
36;257;257.7460322380066;8;406.4287917644251
37;260;264.9354245662689;4;413.0637096264412
38;269;272.0499291419983;3;423.56510442117036
39;277;279.2266788482666;5;441.3259291402172
40;283;286.35596895217896;4;455.48628147251344
41;292;293.6327841281891;4;461.03953123129713
42;303;301.1047396659851;7;493.6694897848346
43;311;308.48293924331665;5;489.9842968167957
44;317;316.60101652145386;3;509.4999978536787
45;353;323.90765476226807;6;507.0742709719189
46;362;330.9982464313507;5;602.411643416624
47;372;338.1292290687561;6;584.9902867929458
48;377;345.28003549575806;7;636.1700312585754
49;393;352.4096055030823;3;644.1763590940079
50;403;359.56303191185;6;674.7538904854134
51;408;366.74578952789307;6;639.6208421409145
52;413;373.9927258491516;4;695.9423323395998
53;422;381.4178214073181;4;567.2079520819145
54;431;388.7032425403595;5;583.0093869487062
55;441;395.9696800708771;3;641.147391282554
56;451;403.1641755104065;6;622.430265412762
57;458;410.29081773757935;4;620.9867885254635
58;465;417.895929813385;6;606.3706792476046
59;472;425.1457464694977;5;617.2842107637756
60;488;432.3594934940338;3;625.5857788151085
61;496;439.5183103084564;5;648.849586891261
62;502;446.69362783432007;4;662.513015342606
63;509;453.8221471309662;4;604.6145260151799
64;518;460.9457457065582;7;692.7005071722745
65;526;468.1255931854248;5;688.1486486604643
66;532;475.2510735988617;7;699.2382408628463
67;536;482.41284251213074;3;707.6493170388007
68;544;489.5675632953644;8;716.1690128287676
69;547;496.69163155555725;6;721.4711564110265
70;554;503.8313241004944;5;728.7829814864521
71;560;511.01449513435364;1;742.2801969705912
72;572;518.1838858127594;7;794.2711901693517
73;576;525.3296940326691;3;748.6532347523848
74;586;532.5005459785461;5;764.4923676774533
75;592;539.5749635696411;4;774.7845586933702
76;601;546.6928791999817;4;784.1600219096092
77;608;553.9286465644836;7;839.7292281037531
78;612;561.1126275062561;4;883.0204041540565
79;619;568.3607864379883;5;945.7215178313949
80;625;575.5810256004333;8;982.8978919859397
81;628;582.8902158737183;7;1025.3048514481095
82;632;590.053619146347;8;980.6146292169442
83;635;597.2036864757538;5;1012.5701312883648
84;645;604.3546504974365;4;1025.8044955598682
85;652;611.6728391647339;3;1073.0865987409013
86;660;619.0102462768555;3;1093.1220866406925
87;668;626.4769427776337;7;955.6279003380578
88;672;633.8401279449463;5;1010.2738634476067
89;678;641.2264211177826;7;972.5149557385035
90;682;648.6867275238037;6;985.9682317367929
91;687;655.9934928417206;6;987.5700207647901
92;692;663.2566335201263;4;987.548178970023
93;699;670.5164828300476;4;997.8384393122628
94;706;677.8493111133575;6;1015.3910232564992
95;713;685.2008438110352;5;1019.6210007667908
96;719;692.4729037284851;7;943.4736931638658
97;723;699.7856752872467;3;947.5207520269572
98;747;707.07017827034;2;959.1567985459802
99;756;714.3268396854401;8;982.1772840636149
100;759;721.5826213359833;4;1096.3301921785055
