gen;step;elapsed.sec;n_sum;phi
1;5;62.15099382400513;5;7.967804911408207
2;12;124.70141792297363;6;14.006170883888785
3;18;185.5913143157959;5;19.478868786985938
4;25;246.66319584846497;6;28.188996756292863
5;29;311.6862313747406;6;28.54362022516348
6;33;377.09483909606934;5;37.493263558405616
7;44;437.6992681026459;2;48.41721433673335
8;54;489.6620273590088;4;66.21136939170836
9;64;543.5412492752075;4;103.60028765610124
10;76;603.7307598590851;4;102.61407300345849
11;82;656.7682552337646;4;128.6054324364307
12;98;712.1012079715729;7;138.82064012807595
13;101;766.1613953113556;7;142.72514429654902
14;108;826.2010548114777;5;157.96511091060563
15;121;887.8506536483765;5;170.04926078632306
16;126;949.509519815445;5;190.72523566435564
17;137;1011.369726896286;7;181.55432335150672
18;142;1078.7765300273895;4;208.54531701909883
19;150;1141.1548445224762;8;223.64530758833132
20;154;1205.9062163829803;6;216.87541095089352
21;164;1259.6828017234802;3;232.3552272054655
22;171;1312.4148015975952;6;257.2108904735801
23;175;1375.4692409038544;5;266.1826553988643
24;186;1436.9577932357788;3;273.6525749462322
25;195;1492.5911936759949;3;288.05958795112474
26;206;1551.779748916626;6;318.77939604386256
27;210;1617.5648713111877;4;315.5572751165065
28;218;1682.9295237064362;8;320.2722585085054
29;224;1748.0811257362366;4;329.44041963142183
30;230;1810.4229736328125;3;345.8248459096601
31;237;1867.8515672683716;6;370.1865125399974
32;243;1925.8143877983093;6;403.2708019029764
33;249;1992.9535701274872;5;338.10841458575044
34;256;2055.920829772949;5;374.728844589705
35;265;2119.9309618473053;5;382.9923052082396
36;270;2181.383501768112;5;394.24704678600716
37;295;2238.831607103348;2;421.9392822993074
38;307;2297.493460416794;2;478.2870418606175
39;329;2355.345804452896;6;489.5075849307077
40;333;2412.7959926128387;6;487.5406174764307
41;339;2470.095741033554;5;494.61537259983857
42;348;2526.355225801468;5;504.6008498683375
43;357;2587.094216108322;3;520.3855853951802
44;364;2642.881451845169;6;540.1669005776735
45;368;2703.2753467559814;5;541.619502576408
46;377;2763.9110758304596;6;559.272620503774
47;381;2819.90550160408;5;566.8510929635887
48;390;2881.8495614528656;4;580.0007688930427
49;396;2938.102821111679;8;592.2018943255875
50;400;2997.807655096054;5;592.9318743934239
51;405;3054.518986225128;9;602.9421254921367
52;406;3115.8228073120117;6;614.1270500290324
53;410;3176.450813293457;4;620.230589172104
54;420;3238.749303817749;8;625.9476363837719
55;422;3302.0313999652863;4;629.1424566177169
56;428;3363.9520964622498;4;639.6873695974733
57;440;3427.5586795806885;6;662.3029590653246
58;444;3489.1476600170135;7;674.9173410897884
59;451;3552.432160615921;3;688.2073005534857
60;460;3608.6045739650726;4;708.0516713310654
61;468;3669.1531710624695;7;719.889660178595
62;473;3727.338058233261;6;722.4449083745449
63;479;3788.180837869644;3;732.1566571315909
64;486;3843.9550788402557;5;760.4836931904009
65;493;3904.6200881004333;6;765.4065224281196
66;507;3965.1155967712402;4;774.387785264173
67;515;4024.8063802719116;6;786.5263605419406
68;521;4086.028639316559;5;800.0267766578888
69;528;4143.452533960342;5;807.3986623511512
70;535;4200.018867731094;3;846.1717468127379
71;548;4256.666211605072;5;952.9223932381183
72;553;4317.6692106723785;1;1036.3412331893753
73;564;4369.185920715332;7;964.2735289089446
74;571;4430.4087998867035;6;978.8333315247198
75;579;4490.5550808906555;5;1003.4564855441971
76;590;4548.623087882996;5;1043.1533128188255
77;611;4605.959197759628;7;1085.682486415525
78;616;4658.99449133873;4;1103.080239555809
79;622;4712.004895448685;5;1115.5709457756266
80;627;4768.810232877731;2;1126.4971861726983
81;637;4817.2203986644745;4;1159.0030799670112
82;671;4866.687386512756;4;1190.269078880402
83;689;4919.669904470444;5;1232.937899452858
84;694;4968.08856344223;4;1250.682782924854
85;702;5026.011285543442;7;1266.5397522314813
86;705;5084.368905305862;4;1273.2197843426252
87;711;5141.253504991531;5;1293.8285565948695
88;716;5193.961879968643;7;1351.0028307753705
89;719;5243.3776297569275;5;1301.0482368847684
90;726;5298.766632795334;6;1316.5131101448737
91;734;5354.397140264511;5;1333.0382895178702
92;743;5409.937363147736;8;1357.9114125576139
93;761;5471.255250930786;5;1368.4700638007175
94;768;5530.426072597504;5;1380.687389530816
95;773;5591.2555820941925;6;1399.023177780122
96;777;5652.388999462128;5;1403.5131495236658
97;790;5713.622340917587;5;1412.550835641328
98;797;5772.775061130524;5;1430.857788229989
99;802;5833.204328775406;6;1458.4021248169136
100;814;5894.974920749664;7;1468.735276885594
