gen;step;elapsed.sec;n_sum;phi
1;9;79.34852051734924;6;8.464051374592504
2;13;162.89954447746277;3;18.13738184455594
3;20;242.05963444709778;5;22.839102385280857
4;25;324.30052185058594;4;25.247581575224643
5;31;404.8124396800995;6;35.60598960981795
6;49;485.75091099739075;5;66.11393512658142
7;58;566.4310111999512;6;88.62288432803712
8;62;646.226734161377;7;98.65759908451817
9;67;726.6527066230774;3;96.73665952737717
10;80;808.131010055542;5;121.44128320214696
11;87;886.8529543876648;6;151.56835642292356
12;91;967.6797757148743;2;155.3689877665808
13;103;1046.6536102294922;5;193.58651299464458
14;110;1126.8814928531647;6;298.4257786058422
15;138;1208.5786757469177;6;232.22331388226982
16;144;1290.131945848465;7;385.87482624459415
17;149;1370.0621712207794;7;284.36642475921894
18;158;1452.6482291221619;4;317.58495179087714
19;166;1525.4995107650757;5;347.0065092040985
20;193;1599.0791132450104;5;418.9457548591403
21;202;1681.7148003578186;5;398.2913678594267
22;215;1761.880831003189;4;436.21752549102956
23;225;1844.6772968769073;6;437.41775770787194
24;235;1928.0906193256378;5;435.26065491227865
25;256;2009.9402730464935;5;482.1749581601036
26;271;2089.590354204178;4;544.7191160429709
27;293;2164.0420825481415;7;560.2233193894074
28;298;2247.303317785263;6;494.3471621688699
29;304;2330.2779381275177;5;522.654864589954
30;309;2412.7266595363617;4;537.1264861202735
31;315;2495.047808408737;5;538.5488300761192
32;330;2579.5177233219147;7;556.1600837019955
33;335;2661.7722673416138;6;583.3680196671004
34;341;2744.4864048957825;8;609.7835004999145
35;347;2827.950770139694;4;615.5756709793837
36;359;2908.504217147827;5;625.3828867261518
37;374;2990.1485822200775;3;687.4904929738659
38;401;3070.0389189720154;3;721.6571470048257
39;418;3150.12863779068;6;753.3868936789772
40;422;3231.030519962311;5;775.0496571470636
41;429;3319.799585342407;8;822.0815965594322
42;443;3397.3307271003723;5;781.6786644095837
43;458;3489.568145751953;6;869.708969171897
44;492;3574.3822164535522;6;886.4529284209723
45;522;3658.104201555252;6;976.7347141273209
46;530;3742.438949108124;3;1062.0396894503285
47;541;3825.408219575882;6;986.6500866376222
48;553;3909.530683040619;5;1040.085858457154
49;572;3992.9845249652863;8;1067.383394299513
50;574;4076.1790211200714;6;1094.6149327844578
51;580;4157.126695632935;7;1103.2092224821827
52;591;4244.061997175217;3;1105.7832385224474
53;598;4326.478150367737;9;1103.5444360236143
54;599;4412.4223783016205;3;1083.0346605609307
55;610;4497.5880246162415;6;1134.4359299188313
56;618;4580.463194131851;6;1194.3495125300324
57;622;4658.175560712814;5;1105.4008998507343
58;645;4739.95560503006;3;1015.5697173359233
59;682;4812.96333694458;3;1170.2707072224916
60;699;4886.22007060051;3;1286.6678088267201
61;712;4954.699460029602;4;1231.7751615945217
62;744;5037.1102929115295;7;1294.8510749953266
63;751;5118.411034107208;5;1344.821487410009
64;794;5186.8806800842285;5;1334.1850646319845
65;799;5268.245732307434;7;1390.002162048892
66;848;5342.200697660446;6;1443.764590875505
67;856;5424.165263414383;6;1449.930984014473
68;860;5508.645160913467;3;1482.1060586376102
69;881;5590.171848058701;6;1496.0269840300962
70;885;5672.6534032821655;7;1524.854312068766
71;896;5754.271206855774;6;1517.4517203172518
72;900;5837.142013788223;5;1548.981416962808
73;905;5922.227651357651;5;1585.0693433599788
74;910;6006.325565099716;4;1575.7896371495394
75;920;6090.414679050446;6;1609.4768171334108
76;924;6172.484882354736;6;1583.0236667965935
77;928;6258.27801156044;4;1594.6854068048222
78;938;6341.454864263535;6;1631.8094248616446
79;942;6427.858836650848;3;1644.3422539501003
80;949;6510.709764003754;1;1674.6900592259933
81;976;6577.322900056839;4;1695.368290156945
82;994;6651.50669503212;7;1839.947091983912
83;1005;6725.253255605698;3;1811.259228721446
84;1018;6809.959045171738;4;1815.8173924757757
85;1024;6893.994077205658;7;1798.6172074313665
86;1029;6980.400892734528;5;1809.8855702906558
87;1034;7068.359016656876;6;1814.8798400653745
88;1038;7157.24035859108;4;1814.8963889036133
89;1052;7239.883630514145;3;1891.550251622912
90;1071;7322.517131090164;5;1866.838919057222
91;1082;7405.304093837738;6;1934.766020544908
92;1146;7488.531077861786;6;1938.9627532824602
93;1156;7572.754589557648;4;2039.792792884734
94;1176;7645.1637399196625;7;2081.859118108996
95;1183;7718.200164318085;2;2171.318502662588
96;1201;7790.400822401047;4;2319.956877670827
97;1209;7872.237818002701;5;2083.1591670729113
98;1214;7956.436094760895;4;2109.5953595701576
99;1220;8040.515511035919;4;2125.115277998846
100;1232;8124.208801269531;6;2130.398245431463
