gen;step;elapsed.sec;n_sum;phi
1;3;63.898372173309326;5;-0.07517086976282294
2;8;125.95039534568787;7;2.499326939503722
3;11;192.2745819091797;5;0.3611439156479619
4;16;260.7469844818115;2;6.265489116288355
5;24;316.39322805404663;3;2.4879824786413662
6;35;373.36617374420166;6;0.9677761397677348
7;41;435.8105754852295;5;0.12637502416539714
8;52;494.9805634021759;4;1.210814593238931
9;60;558.402455329895;6;8.300220034435812
10;70;622.2409901618958;7;11.515372983315045
11;73;682.1988196372986;4;12.129484402365234
12;81;741.2939884662628;5;12.179745653025046
13;86;803.7856359481812;6;12.966274605447364
14;90;867.2628026008606;5;13.14508458410647
15;95;930.0111150741577;6;9.48589556556747
16;101;989.7110307216644;6;10.065488324086006
17;105;1052.6342916488647;6;12.571247396699608
18;109;1119.4860215187073;3;11.047229753749074
19;118;1173.1219532489777;8;11.073099886276644
20;120;1239.8731949329376;7;11.149153696882438
21;125;1302.5708456039429;6;11.671998997203502
22;129;1366.512128829956;3;13.299055953637865
23;140;1424.8909492492676;5;13.20929078457223
24;145;1486.4785301685333;7;14.05690785369124
25;148;1555.7798447608948;4;13.973774006258626
26;154;1617.3994116783142;3;14.917884972107261
27;163;1677.906580209732;4;14.735872803542637
28;169;1741.9940810203552;6;12.536807163955517
29;173;1805.4248418807983;5;10.9177948133574
30;178;1870.303964138031;5;11.484119620487753
31;183;1942.8903279304504;7;14.95046633235107
32;186;2005.0501825809479;8;11.356971431049004
33;188;2071.799447774887;6;12.18994630863699
34;192;2138.630321264267;4;10.88042784974314
35;198;2200.030293703079;5;10.42666519940714
36;203;2260.0913825035095;7;10.234968150289998
37;206;2321.623978614807;6;9.223059374504997
38;210;2383.5782532691956;7;8.521397424219993
39;213;2453.985703229904;3;8.221227946006817
40;220;2506.7746708393097;5;8.810905828316612
41;225;2566.327264070511;1;7.549306628727878
42;234;2614.6073472499847;7;7.758979961573246
43;237;2675.80860042572;3;6.832209369198549
44;246;2731.8110406398773;7;6.05223941350971
45;251;2793.873379468918;5;6.021703737762818
46;256;2855.052133321762;6;6.772991001003998
47;260;2916.707028388977;5;6.1324477567359335
48;265;2976.5425033569336;6;5.333719285853685
49;269;3038.9719824790955;4;5.172230257146291
50;275;3099.0852358341217;5;4.996476448929959
51;280;3163.5899612903595;4;4.962825519593025
52;286;3223.494971513748;4;5.8886839108100375
53;292;3283.600711107254;3;12.413464107564142
54;299;3336.7347276210785;5;4.800217163272329
55;304;3395.9576478004456;5;3.7037722693229345
56;309;3456.3368265628815;5;3.179631897002394
57;316;3514.4603366851807;5;2.554512475910165
58;321;3572.620664834976;5;2.0404515039199334
59;326;3633.2639882564545;6;2.2227803501287253
60;330;3693.3761656284332;3;6.569423477653303
61;337;3745.43772149086;4;5.0862893915901655
62;345;3803.5166981220245;5;0.8853342676308802
63;350;3862.9246697425842;2;2.447045752900466
64;358;3915.4800617694855;3;6.505068347612114
65;367;3967.4209055900574;4;20.324306368704523
66;375;4028.73521900177;4;23.232723498786452
67;381;4087.16338968277;6;23.966387040826135
68;385;4149.562075376511;3;24.75074359180566
69;392;4204.448620557785;6;28.157691687556483
70;396;4264.3473472595215;4;24.917086835543806
71;408;4315.477907180786;4;38.82002051658594
72;414;4368.714765787125;4;35.57772387329953
73;422;4419.048721075058;6;38.849526630297284
74;426;4477.64928984642;3;38.64240654205287
75;433;4533.748163461685;6;34.94747111412771
76;439;4591.999745607376;3;41.315030358315155
77;458;4645.565856218338;7;52.09267633449267
78;461;4706.206578969955;6;49.593458795395264
79;465;4766.788075208664;7;49.03874486980687
80;468;4827.65139913559;5;54.88865481949985
81;473;4884.9259078502655;3;51.70404543512646
82;480;4938.086674928665;8;50.1644596958394
83;484;5000.104538679123;4;50.1764250555418
84;490;5060.018663883209;3;47.299685192696664
85;497;5114.977030038834;7;62.12744403830264
86;500;5177.428146600723;7;58.14855994087107
87;503;5240.021673440933;4;56.456761354249466
88;511;5301.18180513382;5;64.22989227461312
89;518;5363.616719722748;5;59.24384309075981
90;525;5425.187655210495;6;54.57306133521512
91;529;5485.0345454216;4;51.35604551938863
92;535;5544.2489404678345;4;56.78742281252257
93;547;5607.5047426223755;5;67.89747790861506
94;552;5662.745403766632;3;66.19071985338698
95;559;5715.831126451492;5;64.65430051272057
96;564;5778.8820168972015;5;60.547743950985264
97;569;5840.25071144104;6;59.51585116446283
98;573;5902.816607713699;6;58.98899305382886
99;577;5963.461312294006;8;57.53637626056633
100;579;6024.53610253334;4;54.01462818940016
