gen;step;elapsed.sec;n_sum;phi
1;5;71.50792098045349;3;8.740788710129902
2;12;147.22575211524963;4;39.72545130554737
3;20;223.91683793067932;5;53.381012838674145
4;27;300.2561421394348;3;53.822501589802926
5;36;375.8720817565918;2;81.7159143845724
6;48;451.88396978378296;5;77.6789934350252
7;57;527.5877296924591;6;120.74733339536706
8;65;604.820832490921;7;111.35885251496165
9;72;680.9609994888306;5;117.87936792255142
10;77;758.7965092658997;6;127.90440307545772
11;81;836.206250667572;6;139.101472071773
12;85;913.4636633396149;4;143.89170829788537
13;91;988.7392649650574;6;153.70607599932927
14;97;1068.3170833587646;4;164.8909070001651
15;103;1145.608055114746;3;173.88978394923598
16;110;1211.3791835308075;9;193.51529772706022
17;113;1290.3029916286469;1;196.61701545341435
18;122;1351.14049243927;6;221.61080705158219
19;130;1429.8778584003448;4;246.5404520256087
20;136;1496.5951833724976;4;245.90577479304682
21;142;1575.836579322815;3;184.96134542727788
22;153;1652.9938192367554;5;182.41272685603775
23;160;1730.2646210193634;6;226.54966913486362
24;172;1808.0721054077148;6;209.08381069268034
25;178;1885.6328756809235;5;233.52319427500592
26;183;1962.1839063167572;3;243.16477054272235
27;194;2038.7301137447357;8;252.02702957956646
28;198;2118.047358751297;5;261.458909709671
29;211;2195.7535178661346;6;286.2385447415834
30;219;2273.542806625366;5;286.9938339299755
31;224;2350.285574913025;2;373.15566288615855
32;234;2428.2676270008087;7;346.8974991912685
33;239;2509.8755831718445;6;342.6377648146551
34;243;2588.2235300540924;7;322.1114564062351
35;246;2670.180830001831;5;325.4150252129036
36;251;2749.9034554958344;7;346.88818182265913
37;256;2830.563418865204;3;325.8178842150632
38;263;2908.206027507782;5;368.43206278892785
39;268;2989.42760181427;5;361.6479725218411
40;275;3068.07666683197;5;380.1863936735663
41;280;3146.4189047813416;2;432.04199531923535
42;310;3224.7424280643463;4;425.4028578218834
43;324;3303.0898592472076;5;469.9611218589947
44;361;3382.5495076179504;5;547.8804497795588
45;374;3462.261123895645;5;544.1870033374079
46;399;3542.4583883285522;5;617.2045793390739
47;406;3619.7880482673645;3;616.5863056391136
48;417;3698.3394334316254;6;640.9548841250614
49;423;3775.6001539230347;8;679.0825159251741
50;429;3853.8587307929993;6;637.7575134337592
51;441;3933.655353784561;4;654.7445098383599
52;465;4013.0669157505035;5;726.2517219772752
53;496;4092.649256467819;5;854.6742315993089
54;529;4171.672298192978;8;832.6263447741826
55;531;4251.166844367981;5;861.5207636071261
56;566;4332.136111974716;6;826.0337032515429
57;572;4414.443921089172;6;1062.1606540832045
58;580;4495.851488351822;3;896.7227440988484
59;591;4564.7962012290955;5;953.0081284146784
60;606;4645.351189851761;4;955.3225122833254
61;614;4724.211539745331;5;1012.9796281774081
62;619;4802.722678899765;9;1023.6506046419615
63;622;4881.945167541504;5;1008.4924285865106
64;627;4960.000015974045;5;1012.4672635918535
65;638;5038.023997068405;5;1065.1905505740133
66;643;5116.468695402145;4;1058.1636461392059
67;671;5196.343914747238;2;1100.1237762245887
68;681;5275.135156154633;4;1154.830601433623
69;687;5342.635627985001;3;1140.532839147726
70;704;5420.699479341507;6;1164.676961332967
71;712;5500.73757648468;4;1182.6859830829007
72;728;5579.683424711227;6;1226.5666424312853
73;784;5659.364951848984;5;1269.6065531218678
74;819;5738.537337779999;6;1389.7492189943982
75;823;5818.589227199554;5;1410.4296870677226
76;830;5899.782744169235;5;1421.679679091026
77;855;5980.90172958374;7;1465.504261309086
78;864;6061.536653518677;6;1480.929580397246
79;872;6142.87898182869;7;1516.1916939011467
80;875;6223.589617967606;4;1516.8324010540014
81;885;6305.222337007523;6;1533.300714615907
82;893;6386.069501876831;5;1541.1759598294257
83;904;6466.9049661159515;6;1562.661353574737
84;946;6548.678374290466;7;1643.7478067071638
85;949;6630.2092616558075;4;1655.6015223010984
86;955;6711.391875505447;7;1667.9380449560247
87;960;6793.661970376968;4;1656.382915564725
88;966;6876.093469619751;4;1687.0314300449559
89;974;6957.086453914642;8;1698.4248789852745
90;978;7039.723422050476;4;1696.8152114021323
91;988;7120.501857757568;6;1719.5124167805498
92;994;7203.46951675415;7;1730.5098699319735
93;997;7286.312195301056;4;1739.0858804866575
94;1003;7369.293200969696;4;1736.9543210423517
95;1011;7450.387727975845;4;1781.4515602454721
96;1027;7530.23620891571;6;1789.091688170979
97;1035;7612.0548260211945;4;1858.2054146497028
98;1045;7693.607268333435;3;1848.780871816315
99;1110;7774.487900018692;6;1926.9033973564046
100;1124;7856.180406808853;5;1955.133360872647
