gen;step;elapsed.sec;n_sum;phi
1;5;63.10780048370361;5;8.464051373056062
2;10;121.64592623710632;6;12.611237544533179
3;14;182.39824438095093;4;22.49416252511448
4;20;241.00265502929688;6;28.68108297842449
5;26;302.9795732498169;8;30.590428177640984
6;28;367.00205302238464;4;40.29086039745003
7;36;426.4078767299652;4;38.692959439375294
8;46;480.4492893218994;6;58.23734354382416
9;50;541.393550157547;4;61.74067706391882
10;58;600.1933100223541;3;82.70648288867697
11;71;654.0761616230011;4;111.79397210018323
12;85;714.0079879760742;5;134.45102024997166
13;90;768.1582019329071;6;143.8009307158377
14;94;829.1439325809479;5;160.05278608462646
15;103;890.8714509010315;5;168.93052426983184
16;110;950.8115892410278;5;184.65818322826863
17;117;1013.505218744278;3;206.65916832045002
18;124;1068.538688659668;1;233.29498915658073
19;133;1119.3604114055634;3;241.02500681232448
20;148;1170.858746767044;5;288.58669219786344
21;173;1232.028127670288;6;268.5481410347036
22;189;1292.27134847641;8;334.23924344167386
23;199;1349.149044752121;3;338.89091316019915
24;246;1405.6554653644562;5;413.8446423802924
25;251;1458.2566618919373;6;440.1959743200997
26;255;1517.9552235603333;6;451.0554268969331
27;261;1578.3225383758545;5;467.01129177180997
28;266;1638.009155511856;6;480.9119518790019
29;276;1698.0851829051971;4;489.8652116407139
30;282;1753.601957321167;6;519.742581352241
31;292;1811.165167093277;4;535.9350684654187
32;302;1866.0147643089294;7;550.0536529419394
33;309;1921.1979441642761;5;553.54020523873
34;318;1976.0699715614319;5;590.6138936717291
35;325;2030.9489653110504;4;604.6036255614152
36;339;2085.920159339905;4;635.829652678486
37;371;2140.5122323036194;8;663.3840605189363
38;377;2195.3716871738434;5;682.1586623709337
39;384;2255.191677093506;6;702.8383258862183
40;394;2317.4414575099945;4;710.6415908793809
41;400;2372.589695930481;6;728.9883306842642
42;406;2433.013128757477;7;735.4192958791909
43;413;2494.20867061615;1;744.5997156854675
44;422;2545.831146001816;3;723.389317284334
45;433;2602.614709377289;7;707.1136801443332
46;438;2664.5365295410156;7;709.6038685160967
47;445;2722.3126871585846;7;730.5227521625133
48;454;2784.045881986618;6;763.9180666750144
49;492;2849.2688229084015;5;800.7934304706758
50;497;2906.1551852226257;4;820.6205744912985
51;503;2962.0075805187225;4;843.339775807128
52;513;3022.3560061454773;3;839.7020466482417
53;522;3078.8597276210785;3;850.8361114911331
54;531;3134.8924956321716;5;867.9227521819012
55;536;3190.7081668376923;4;876.9356260032466
56;542;3246.001279592514;5;889.6631624582803
57;547;3308.688460111618;4;897.9549619454461
58;555;3369.426764726639;7;910.8794181018898
59;562;3430.362356901169;4;922.4386243700756
60;570;3486.993992328644;6;943.8073091481913
61;576;3544.870360851288;4;945.5792585879924
62;584;3602.5811364650726;6;960.966852500687
63;588;3662.312244653702;6;974.1723654147614
64;594;3720.923201084137;5;977.270988629802
65;599;3778.090371131897;6;988.8764015560218
66;611;3834.1719584465027;7;1009.4758100549618
67;614;3890.905999660492;6;1010.1614684320077
68;618;3949.4167137145996;6;1020.4556487173005
69;624;4008.2760560512543;6;1033.028703586735
70;628;4066.4928064346313;7;1041.5237437472636
71;631;4129.453654050827;5;1046.8502692930215
72;640;4190.415058135986;4;1059.2262780061103
73;646;4250.375194311142;6;1080.616484635827
74;652;4311.031527042389;9;1088.1423752654273
75;653;4373.395429134369;4;1085.0355669081302
76;659;4429.117770910263;6;1107.3913349134773
77;665;4489.999238014221;4;1222.1897052941085
78;671;4551.484375953674;4;1096.7446112268387
79;683;4608.656594753265;7;1113.3380852870432
80;686;4669.0801293849945;6;1125.7794508328138
81;690;4729.576625823975;5;1133.5154084059373
82;705;4788.217756509781;6;1157.7890215451318
83;715;4848.250152826309;1;1234.665869255191
84;726;4899.552894592285;4;1205.2712433522188
85;732;4951.203074932098;4;1208.8210960944748
86;738;5010.474523067474;6;1230.1903802106226
87;744;5074.213644981384;6;1255.215583167593
88;748;5137.115837812424;8;1269.0377132820822
89;756;5202.590286016464;6;1271.4607560226318
90;768;5269.273438215256;6;1275.8417560692992
91;774;5334.79120516777;3;1287.5875873335026
92;783;5395.7049815654755;3;1313.4600365428628
93;790;5454.8397262096405;7;1325.9270696181873
94;793;5514.019974470139;4;1335.3589509097337
95;799;5575.705141544342;4;1346.783326975164
96;805;5636.131722450256;4;1360.2988082304987
97;811;5696.8310577869415;6;1372.8010851777594
98;815;5761.173527479172;8;1377.8471936861692
99;817;5824.34005689621;6;1377.1897238849633
100;821;5887.533984422684;5;1400.683370409265
