gen;step;elapsed.sec;n_sum;phi
1;6;8.9841628074646;6;8.012195253836053
2;11;17.02555537223816;6;0.3196591418977184
3;18;25.04595708847046;2;1.0490778870898636
4;27;33.05643367767334;7;10.654327086863496
5;31;41.359782218933105;3;29.128157817122393
6;39;49.43809652328491;2;19.16626862274511
7;50;57.46020460128784;6;28.33622535404081
8;55;65.66494154930115;6;25.690211109352393
9;60;73.88255715370178;7;31.085895467462507
10;64;81.98701000213623;5;28.182316032952222
11;70;90.07543230056763;4;27.526418012262262
12;77;98.09171772003174;4;44.220037401012725
13;86;106.15492987632751;6;44.51397728032468
14;91;114.26641821861267;7;37.44574497950087
15;95;122.50598073005676;6;57.24965251669315
16;100;130.609356880188;6;70.09472298471508
17;105;138.76036620140076;4;51.49748802454075
18;112;146.89418196678162;5;54.128080591206704
19;120;155.18131518363953;6;69.3161429508545
20;125;163.45696091651917;5;61.640406107178784
21;131;171.83101892471313;5;49.27234953920426
22;143;180.86598443984985;5;61.85187196248355
23;161;190.04354286193848;8;73.97706266543864
24;164;198.9264018535614;5;73.00126203755437
25;170;207.49430751800537;3;74.93662571917629
26;180;216.0941698551178;5;82.65796023650155
27;186;225.02165460586548;4;84.87004381978464
28;201;233.86972880363464;5;84.85600693498871
29;207;242.7506251335144;5;92.52655575721614
30;213;252.1834635734558;8;96.66089014439945
31;218;261.89594554901123;3;106.01327003763474
32;226;270.6901476383209;5;104.59260517421106
33;232;279.5190861225128;3;101.31513013942458
34;244;287.8551995754242;3;103.90790376771679
35;254;296.74051427841187;8;105.46692231092699
36;257;305.92025232315063;7;107.52145935091636
37;263;314.83917808532715;5;110.81003713723142
38;271;323.5032205581665;3;107.44078386300808
39;281;332.99850511550903;7;200.23278692216627
40;285;341.46927428245544;7;120.18250131697553
41;289;349.9418103694916;8;119.39039247373786
42;292;358.2483444213867;7;125.00084290932588
43;296;366.82211995124817;5;131.50330015097776
44;314;375.3260142803192;4;154.60501618431243
45;321;383.5647439956665;4;131.21148262263492
46;330;391.7599263191223;3;145.99695014332016
47;338;399.9905695915222;7;513.8650874435594
48;344;408.2245237827301;5;150.0310650185546
49;358;416.4308707714081;5;152.12078723059946
50;364;424.77792477607727;8;159.84927349518682
51;367;433.2862648963928;5;162.6547036310339
52;373;441.44033098220825;4;165.0931963826
53;380;449.6625642776489;6;168.88144299577226
54;387;458.0230357646942;6;169.96591796329272
55;392;466.27939677238464;7;162.22205141077245
56;396;474.52852487564087;4;173.18555800915928
57;409;482.8255376815796;6;171.8631386886093
58;414;491.16862320899963;6;184.79684474046158
59;419;499.43695068359375;3;182.92122888945096
60;439;507.70024943351746;8;212.44745962278554
61;442;515.982426404953;3;230.457800140253
62;454;524.2813658714294;2;227.34124368274982
63;463;532.576263666153;6;233.23436984269526
64;468;540.941632270813;1;222.1003822063489
65;478;549.7275187969208;3;596.6064800403001
66;488;558.2595384120941;4;248.95117798047698
67;497;566.778466463089;5;222.5546323408409
68;511;575.1082074642181;8;217.27704391383253
69;514;583.4118976593018;6;216.70254574054496
70;525;591.6915879249573;7;224.10294188216656
71;545;599.9931235313416;3;267.27487015721186
72;557;608.7704226970673;4;339.44570770087023
73;568;617.3297829627991;5;286.80321412703205
74;574;625.6412222385406;4;284.72607004716474
75;581;633.9247689247131;6;287.4077091048146
76;590;642.1904785633087;6;298.39280062716904
77;595;650.4978718757629;4;298.39634612097547
78;604;658.837316274643;7;304.5373153891967
79;608;667.2666716575623;7;307.6100735132053
80;612;675.5699741840363;5;305.3709679361257
81;618;683.8984663486481;6;307.88014954147314
82;623;692.3389213085175;7;309.5335357775907
83;627;700.6697170734406;1;307.95164788364326
84;643;708.997104883194;3;301.56146035890447
85;655;717.3357553482056;2;309.4347819283827
86;664;725.7766332626343;7;313.6041029796787
87;668;734.2022747993469;5;318.2265548268652
88;674;742.5496668815613;4;318.12813521776224
89;685;750.879189491272;6;322.06564673953557
90;690;759.2276394367218;8;329.4106362410816
91;695;767.558699131012;5;342.2898262489717
92;701;775.8534317016602;3;344.75491561336185
93;709;784.3395104408264;3;340.14979089907735
94;719;792.6709561347961;5;337.6811030007958
95;731;801.0340306758881;4;339.7710409877935
96;738;809.4624774456024;5;347.5635954747037
97;746;817.7931175231934;7;347.72649318615834
98;750;826.1562368869781;4;352.2479298187054
99;757;834.5037095546722;3;356.3409795260772
100;767;843.6303651332855;3;364.6664185530099
