gen;step;elapsed.sec;n_sum;phi
1;7;70.7202513217926;5;-1.7125433136477852e-05
2;12;146.56186318397522;3;-4.8334302116259664e-08
3;19;220.87157011032104;5;0.004162046226859006
4;24;295.6389284133911;5;0.006141144001109877
5;31;371.4717860221863;7;0.006166399886307294
6;36;448.2448613643646;5;0.7960779003985455
7;41;523.6627714633942;7;-5.312865170954489
8;44;601.6337110996246;5;-7.712426196941224
9;49;678.3509073257446;4;-4.557252734847644
10;55;755.2021656036377;6;11.116553044795515
11;59;832.044828414917;6;5.929187171451441
12;63;909.4968497753143;5;11.3951801944115
13;68;984.0817611217499;6;9.538954980540653
14;72;1060.1862199306488;3;18.089146047885734
15;81;1135.8532979488373;5;22.383892832183776
16;86;1211.755765914917;4;22.01357021556759
17;92;1287.1418414115906;5;-3.9598101815987796
18;99;1363.7115399837494;5;-4.903018226708491
19;104;1439.091439962387;4;-5.076226452373529
20;112;1514.9043276309967;5;-5.3819437511540515
21;119;1589.7908146381378;6;36.40844161547503
22;123;1666.451499223709;7;30.06644676784102
23;126;1741.9405734539032;6;35.582617049281765
24;130;1818.4610359668732;3;36.34546576222405
25;139;1892.9998211860657;4;37.614475813131335
26;145;1969.1757817268372;5;38.90134145476522
27;150;2044.9020528793335;7;39.873119583888204
28;153;2121.1300208568573;8;40.1235371982388
29;155;2199.140557527542;6;41.44070558261709
30;159;2279.992156267166;7;3.108563058864455
31;162;2357.0211338996887;4;3.139443798203846
32;168;2433.0425474643707;5;3.2819795515443744
33;173;2509.9259033203125;5;3.379874491915565
34;178;2585.704144716263;5;3.483323486327979
35;189;2661.8008120059967;5;3.593958927751437
36;198;2738.812326669693;7;0.19542577263387528
37;201;2815.3568110466003;5;3.9285718124373368
38;208;2892.173277616501;5;4.032305500118127
39;213;2968.416528940201;6;4.174418796804318
40;219;3044.9399242401123;3;4.273369670831656
41;226;3122.914895772934;6;52.15352574427979
42;230;3198.7101621627808;4;52.470667040553465
43;236;3276.5027940273285;6;53.34196211857202
44;240;3353.8416845798492;9;52.443582074434886
45;241;3431.9280836582184;7;59.6384505653073
46;244;3509.221193552017;6;53.776051430698416
47;252;3585.844358444214;6;12.015884770161684
48;258;3662.486964225769;5;12.372487502403416
49;263;3738.112913131714;5;12.68745564910762
50;270;3815.7670702934265;5;12.926249647134057
51;275;3893.6245443820953;4;13.226939876744247
52;281;3970.7492973804474;6;13.506738797996086
53;285;4048.5674381256104;5;46.431808663913266
54;290;4126.081588983536;2;58.92051378494413
55;298;4202.131166934967;4;58.777567270846326
56;304;4278.886413812637;8;47.19844506989352
57;306;4358.239422798157;4;64.884477003813
58;312;4437.878134965897;7;61.089859929600614
59;315;4519.164129495621;6;66.39112815225172
60;319;4600.008720397949;6;61.19670618024266
61;327;4678.750293016434;7;52.39380893132094
62;330;4757.933543920517;9;62.957893807452585
63;331;4835.514450550079;8;64.1814018972753
64;333;4915.533521652222;7;52.478390999913486
65;336;4994.945569038391;4;53.03370686154368
66;342;5072.97763967514;8;34.136989102956335
67;346;5150.57461977005;4;174.26524546869584
68;352;5228.474405288696;5;167.62928357466643
69;357;5308.5170545578;4;148.8860658189417
70;363;5387.793702363968;6;172.172394572769
71;367;5468.7489511966705;4;168.939571219512
72;373;5550.657427549362;4;167.34430772213216
73;379;5634.743194818497;5;174.96953886588634
74;384;5713.9440450668335;5;175.95710254711602
75;389;5792.380644083023;5;177.35927072898858
76;394;5870.290316104889;6;175.27846347257054
77;398;5949.947541952133;9;178.72401369664976
78;399;6029.449296712875;6;179.10544614642436
79;403;6109.134837150574;5;179.85603360023657
80;408;6187.2767589092255;6;185.3281634567945
81;412;6265.942586183548;3;189.93431692493073
82;419;6342.740016460419;4;189.84120543692006
83;429;6421.202184915543;4;191.78138531339513
84;435;6499.850229024887;6;193.67479061344102
85;443;6577.4989976882935;4;191.5821745295989
86;449;6663.108518362045;6;196.01142307319768
87;453;6748.380650758743;7;193.9216829967866
88;456;6829.003737926483;3;208.1128377909284
89;463;6910.998915910721;6;206.89039625462823
90;467;6993.014766693115;5;198.05254575118855
91;472;7075.40194773674;3;213.34873739680933
92;479;7157.309474468231;7;198.45197866286395
93;482;7237.924451351166;6;216.6189437944679
94;486;7316.835870981216;2;198.6300631204614
95;494;7395.073877334595;5;196.59424761290535
96;499;7473.75609087944;7;196.70940765556128
97;504;7551.913288116455;6;197.19812702809133
98;508;7630.043114185333;7;199.64258425547317
99;511;7707.831689596176;6;200.02516837019076
100;515;7786.326308488846;0;199.32487096222997
