gen;step;elapsed.sec;n_sum;phi
1;3;80.73697233200073;4;-0.12377746457224201
2;11;161.46878671646118;6;-5.28096198770811e-07
3;15;243.9238429069519;5;1.1707523084707339
4;20;324.7436215877533;6;7.616206982210404
5;24;404.65210008621216;4;6.295547972804024
6;32;483.659325838089;5;10.185526538953287
7;37;566.7424647808075;4;12.157731332060042
8;43;646.940817117691;7;-4.0331732420945805
9;48;728.9815189838409;7;13.504860931698467
10;53;811.0524559020996;3;14.433455709545871
11;60;892.0942740440369;7;10.6958227616633
12;63;973.6350014209747;4;16.310518328777324
13;69;1054.097005367279;7;11.697817429595197
14;72;1136.260525226593;3;6.844765606570297
15;83;1217.5015873908997;6;7.029324044288649
16;91;1298.348218679428;4;7.109037656077918
17;97;1379.0876007080078;5;4.702634323837303
18;102;1460.9133179187775;9;1.6474875204485269
19;103;1545.2907700538635;4;2.075060079503488
20;111;1628.9104218482971;2;1.6707859839601076
21;119;1711.1680159568787;5;1.3068823852465838
22;126;1792.7619557380676;4;-1.24181603892782
23;132;1875.087147951126;4;1.4563823476717754
24;138;1956.8591272830963;4;1.5857579323014552
25;144;2040.1983239650726;7;1.910519288012937
26;147;2133.235667705536;5;2.2966379111669455
27;152;2217.921611070633;5;2.3416374863162916
28;157;2301.3474566936493;4;3.6924128772491693
29;169;2384.0775151252747;5;2.7627462947532138
30;174;2466.598783493042;7;4.624434902825575
31;177;2551.2163479328156;5;3.64855656649765
32;184;2633.403482198715;5;3.2785079657670284
33;189;2715.8395376205444;3;4.0888582605413735
34;196;2799.7640964984894;5;3.91656277766581
35;201;2881.6744577884674;5;4.8360405875069095
36;208;2964.8384001255035;5;3.136003531258271
37;213;3048.2353076934814;7;98.90206690470649
38;220;3131.373473882675;6;137.87753940586663
39;224;3213.826555252075;4;120.88059321411549
40;232;3296.00931930542;4;130.46976856015067
41;240;3376.582495689392;7;119.17911521615412
42;243;3459.2216958999634;3;138.4119633716167
43;250;3540.0685620307922;5;117.7886687081079
44;255;3621.767961502075;5;129.88415579066742
45;260;3705.195855140686;6;103.25845232484774
46;264;3789.0581390857697;3;140.4841898710955
47;271;3871.0611231327057;6;138.02543089337848
48;275;3955.5402135849;4;139.28676565613026
49;281;4037.372799396515;5;142.1614464454148
50;288;4119.13219165802;4;141.02195963411123
51;294;4201.456479310989;4;142.10137225495043
52;306;4284.552678823471;3;146.44407239900178
53;313;4366.706825017929;5;151.13267048920864
54;318;4449.8274347782135;6;151.0198577703761
55;322;4533.004602909088;4;161.0371375672991
56;328;4615.356947898865;7;167.0251970575212
57;331;4696.528002977371;5;170.29891906967174
58;336;4777.6420974731445;5;162.7724322753547
59;341;4858.016715526581;5;154.58587968970133
60;348;4940.370392084122;7;152.31431848686736
61;351;5022.145321369171;4;146.756642851017
62;357;5102.976393461227;3;142.1556365968294
63;364;5182.838294744492;6;146.44688255456063
64;370;5263.740221261978;3;166.60594068530577
65;379;5336.131035327911;6;181.95624559475078
66;389;5418.6471083164215;6;188.19196301586695
67;397;5500.972310781479;5;192.61335573356956
68;406;5582.54728269577;5;206.88104952396782
69;411;5656.189971446991;7;215.91440878604524
70;414;5739.878185749054;4;224.03950205596726
71;420;5821.304694414139;3;220.65586051647318
72;427;5906.270464897156;8;204.08932279464074
73;431;5995.769088506699;5;215.53644676974915
74;436;6082.4900550842285;3;224.35046977224513
75;443;6167.473146915436;6;206.11444035068564
76;447;6250.355018615723;5;209.43267295197845
77;454;6325.7159769535065;6;211.91154406459532
78;458;6398.5547976493835;5;205.48209015129285
79;463;6471.246149778366;8;209.84034638131567
80;465;6547.3072056770325;6;211.612420382016
81;469;6622.772032022476;4;199.93637122995187
82;475;6694.025862932205;3;222.6603657183882
83;484;6765.432595252991;3;211.6128683830534
84;493;6837.818386554718;5;202.00511938811184
85;500;6910.224984407425;4;203.67386951306617
86;508;6983.144812583923;7;207.51084198049375
87;511;7055.038188695908;5;209.55724037254691
88;516;7128.511084079742;6;205.79260393690646
89;522;7204.917964458466;5;207.92361177114321
90;527;7291.510383367538;5;216.7053477880825
91;534;7374.866758823395;3;219.8504813146714
92;541;7460.183974027634;4;220.67210435239645
93;549;7545.312517404556;4;251.9385658931842
94;555;7632.672344207764;7;250.7386571628405
95;558;7720.020497083664;7;271.2173208390559
96;567;7808.59082531929;4;256.3282969068721
97;573;7895.628241300583;2;258.6659378880152
98;581;7982.900061130524;3;254.54819092715368
99;588;8065.6538870334625;5;253.05404246994567
100;595;8149.922361135483;2;259.29120882963207
