gen;step;elapsed.sec;n_sum;phi
1;8;8.57424283027649;4;0.07654103949337587
2;23;17.138009309768677;5;10.983980614957758
3;53;25.695799827575684;4;44.47858339810867
4;60;34.266014099121094;5;35.27386500005086
5;68;42.8606231212616;5;39.347081445672885
6;76;51.49917459487915;5;41.08858905011691
7;82;60.48998951911926;6;41.23431730781876
8;87;69.12883734703064;7;59.38452475363953
9;91;77.91569924354553;6;52.740923372190196
10;98;86.60346722602844;4;56.107782046641404
11;105;95.30079245567322;5;53.62849644284411
12;113;104.37040877342224;7;56.769316112640645
13;119;113.03812861442566;4;55.47914652654324
14;126;121.70076632499695;2;67.98955552143194
15;135;130.37885665893555;3;66.24436936410922
16;145;139.08621978759766;3;61.14746588740795
17;153;147.7588586807251;4;60.958566691771324
18;162;156.45978593826294;2;65.11479547049511
19;171;165.1682848930359;3;70.11864536869362
20;183;173.9670696258545;5;77.37764783720556
21;189;182.84391140937805;7;85.45878904708788
22;193;191.68021059036255;5;88.31567309227285
23;199;200.44491004943848;5;83.22958369414495
24;205;209.5006763935089;4;95.81774882307576
25;212;218.34586429595947;5;98.00960748949346
26;218;227.24045300483704;7;97.93384623839714
27;222;236.101012468338;7;103.15937233219726
28;226;245.62988877296448;3;107.64983372096526
29;236;254.4653422832489;6;105.92478686008855
30;241;263.2882409095764;4;378.9658505412839
31;248;272.30531072616577;3;335.9218454615834
32;262;281.3518280982971;5;342.9342287652102
33;278;290.4448878765106;7;347.2879690050464
34;282;299.54752230644226;4;356.4894207393127
35;289;308.7398340702057;8;368.4644892583546
36;292;317.9987041950226;4;370.0884336297405
37;299;327.1350553035736;5;368.884045323715
38;305;336.04114866256714;5;375.4457588333771
39;311;345.3023889064789;4;390.0786034350623
40;318;354.56224942207336;8;394.68489009272935
41;325;363.53854298591614;4;393.5537398314891
42;340;372.4484043121338;4;405.40718859231504
43;347;381.3922200202942;2;413.3804951594167
44;360;390.297016620636;7;433.03531171253
45;364;399.24097323417664;6;436.5069175998188
46;369;408.1891634464264;6;443.09976208709315
47;374;417.1546039581299;4;444.8796779776191
48;381;426.23643350601196;7;452.1729998240693
49;385;435.3114447593689;3;455.21900991334485
50;399;444.35810804367065;3;469.6374198264466
51;409;453.5061264038086;4;477.1412754934482
52;416;462.64852261543274;7;487.63745952913354
53;420;471.8642029762268;5;488.05270965650965
54;434;481.2458641529083;4;498.7378800718038
55;445;490.5832097530365;3;515.2749550065399
56;453;500.1232843399048;5;521.7980918912868
57;461;509.9908859729767;5;524.5769627087324
58;469;518.8950872421265;2;532.6696373175889
59;484;527.7752866744995;4;537.9642345672053
60;491;536.7472333908081;5;505.3340204218905
61;497;545.6940970420837;1;540.9813642936773
62;511;554.633446931839;7;559.3202346227176
63;517;563.5755853652954;6;654.9617011104472
64;522;572.4899790287018;6;658.7672371305345
65;527;581.4016509056091;5;655.0234204832811
66;539;590.3061707019806;2;664.3016191374999
67;550;599.1726140975952;6;675.9338004866022
68;555;608.0311653614044;3;681.9929161106676
69;563;616.875260591507;5;682.7701381418185
70;569;625.7430107593536;6;695.8376950627514
71;574;634.629186630249;7;695.4749861238513
72;578;643.7434649467468;5;700.8080942889496
73;588;652.6121814250946;6;708.0589102812747
74;593;661.4948689937592;4;726.6351020547717
75;600;670.372225522995;5;740.5837680340657
76;608;679.2421410083771;4;733.08938599137
77;617;688.1517007350922;5;739.3871693072092
78;623;697.0646696090698;7;745.2017481000057
79;627;705.9952826499939;5;748.975670061324
80;633;715.224189043045;2;764.3783060411184
81;642;724.3681788444519;6;790.4580780991589
82;647;733.6820466518402;5;783.3391480949384
83;661;742.8130722045898;6;789.5972843751774
84;670;752.0808238983154;6;798.9666228834177
85;675;761.2504551410675;7;801.066582897731
86;679;770.7120625972748;2;807.5730904579246
87;692;780.9829483032227;5;813.5283136384274
88;698;790.3203580379486;4;817.4910468867489
89;705;800.5145235061646;2;824.2225995576993
90;714;810.8773510456085;6;983.2944793070263
91;719;820.3631315231323;3;854.6854307294122
92;729;829.6923696994781;7;842.4157774876686
93;735;839.0395932197571;5;848.1363591174269
94;741;848.360672712326;4;853.5292240562318
95;748;857.4620661735535;3;861.5551916600014
96;756;867.3701596260071;5;867.659534102899
97;764;876.4389474391937;4;869.7901989392043
98;771;885.4310760498047;6;882.7393367041379
99;776;894.509434223175;5;879.630038646226
100;782;903.6125495433807;3;905.5873172608974
