gen;step;elapsed.sec;n_sum;phi
1;11;77.46005058288574;3;11.945778704268276
2;22;154.48222279548645;7;22.35158277196993
3;29;232.00918436050415;5;36.337401830686645
4;38;308.80355286598206;3;63.516087911646565
5;49;385.7627115249634;5;62.867328729906106
6;72;464.0876450538635;5;102.49503870933071
7;95;539.5745906829834;3;146.43597545633975
8;118;614.2857322692871;4;190.1746463234553
9;152;690.1047229766846;2;264.5957099407718
10;162;768.5884084701538;2;311.0846797044951
11;174;848.6320447921753;3;358.44607925935196
12;187;920.4517676830292;4;344.9768210073323
13;193;1000.5534567832947;8;363.2355154892746
14;195;1080.0964753627777;3;393.4977719346756
15;202;1155.6933965682983;4;401.26123442023015
16;210;1230.301035642624;6;412.6232516512173
17;216;1310.8561964035034;7;385.21269945814123
18;219;1394.2735800743103;7;420.9122798908201
19;226;1477.139832496643;2;452.8993746819231
20;234;1552.9679822921753;5;457.4510254143873
21;241;1634.9506950378418;5;451.97025427571987
22;250;1715.0045125484467;2;468.16900771435706
23;264;1788.4653658866882;5;498.17072783881196
24;273;1867.2451496124268;6;521.7018781471553
25;281;1946.4724032878876;5;530.5290338564145
26;286;2025.140099287033;5;565.6999631079083
27;305;2102.6351912021637;6;597.188332351992
28;317;2176.7264626026154;8;653.7219348469656
29;321;2253.8014194965363;6;608.6676907894542
30;325;2330.0243697166443;5;671.6051999402238
31;332;2406.4994394779205;5;667.5343315524653
32;363;2482.0548915863037;5;722.999001359133
33;382;2562.097775220871;6;799.961068668008
34;388;2642.847428560257;3;774.5374034528413
35;397;2721.069307565689;6;778.8483139895557
36;403;2796.3292603492737;7;795.7233612426294
37;406;2876.7599062919617;7;787.3731618909926
38;411;2958.776915550232;5;802.9048856804469
39;418;3040.5732407569885;4;819.458730635829
40;424;3123.277040719986;8;833.9973140161628
41;432;3204.7978506088257;8;844.0191448547063
42;436;3285.2415375709534;5;864.4236494320689
43;441;3369.6213014125824;6;898.4923181780391
44;451;3454.0511605739594;5;900.6931236066392
45;456;3536.9409029483795;4;913.1513173344895
46;466;3618.159558534622;9;966.1846468627484
47;471;3694.400661468506;5;933.5966523495567
48;476;3768.95631480217;3;970.7955878484241
49;489;3845.666822195053;7;989.6244332974351
50;502;3927.5831344127655;5;1058.4276871496086
51;585;4002.1924438476562;3;1140.679105581025
52;592;4076.4122807979584;6;1227.9754496368394
53;610;4159.253688097;6;1247.4837790686215
54;622;4240.506236791611;6;1280.7588903666065
55;626;4321.800275564194;3;1331.5313555729551
56;633;4400.254106521606;7;1339.242515522839
57;636;4485.989535570145;6;1326.2466898335808
58;640;4570.929057836533;6;1350.8889206714834
59;648;4655.916193008423;6;1361.1353603073635
60;652;4742.1982963085175;2;1378.4053145904818
61;660;4822.432879686356;4;1423.9528028721707
62;666;4902.712953090668;6;1405.342183243338
63;672;4983.583662748337;7;1403.7715693585549
64;679;5066.785488605499;8;1430.1667563547098
65;683;5150.695194005966;4;1445.4909001539388
66;689;5228.962627410889;2;1493.7798243873133
67;697;5301.686772584915;8;1497.6512509502084
68;703;5382.5436091423035;5;1506.500504688623
69;716;5464.1294050216675;4;1450.1550963722502
70;724;5540.339398384094;6;1473.3436822210595
71;730;5622.43088388443;4;1486.670459289202
72;736;5707.033785581589;5;1501.6920316146852
73;741;5794.124232769012;6;1512.9944029063367
74;747;5882.517771720886;3;1520.1626595937933
75;758;5966.397534132004;8;1553.556847663765
76;760;6056.966391324997;3;1542.9459603802918
77;777;6142.809194564819;4;1577.5429534336088
78;787;6224.684202194214;6;1621.114631522758
79;791;6309.68629193306;7;1634.304259369674
80;798;6399.042697668076;4;1661.4618141621686
81;804;6471.868386030197;4;1645.4316059525515
82;814;6556.344192504883;4;1672.2927543703036
83;822;6638.818903684616;3;1698.7914389930488
84;831;6716.997177839279;6;1732.9029961271888
85;841;6799.568492174149;5;1749.052651758123
86;848;6881.576157093048;7;1777.511992309491
87;853;6963.229994297028;4;1781.9079296901957
88;861;7044.5715074539185;5;1809.378034235041
89;868;7125.793970584869;5;1822.2524340296302
90;875;7206.277861356735;6;1845.1613712190974
91;889;7273.824815273285;6;1869.5944655949852
92;893;7355.343595504761;9;1891.2457790844273
93;896;7438.803296804428;4;1891.1399382852067
94;902;7522.010628461838;7;1913.8014353098981
95;905;7606.00181722641;4;1915.3920121796602
96;917;7684.1653645038605;6;1941.9509773093837
97;921;7762.229382514954;4;1860.3051125737097
98;931;7842.11745929718;4;1850.128282632647
99;937;7920.556919336319;4;1873.3609757317267
100;949;8001.450829744339;6;1889.844006833418
