gen;step;elapsed.sec;n_sum;phi
1;5;64.60841584205627;6;8.46405137455708
2;9;131.84498500823975;4;11.349691388363011
3;19;194.70330929756165;6;17.022029195072033
4;23;257.7860441207886;4;26.758227087946892
5;33;316.52380418777466;5;59.736302208937204
6;38;375.56474709510803;8;42.926191156457136
7;44;434.7973072528839;5;54.646640065750425
8;53;487.0959949493408;3;67.77835686392368
9;62;542.071445941925;6;82.91758247481076
10;68;603.6718158721924;3;88.43683282495645
11;89;658.7842495441437;5;133.73749024274204
12;94;711.9347438812256;6;152.35378670312573
13;100;771.7709107398987;5;160.23649036819347
14;105;832.8131484985352;5;164.27924564030934
15;128;891.7942955493927;5;173.10175957433503
16;135;945.2475082874298;3;227.6392484225119
17;144;998.7734470367432;2;231.1556003151149
18;162;1050.2452328205109;8;261.90601538224985
19;164;1110.1017146110535;3;255.79099883198126
20;199;1165.9947023391724;4;366.6450658287782
21;209;1216.9558017253876;4;348.9044599883524
22;233;1272.953375339508;7;372.90909850202684
23;242;1333.4188413619995;6;389.38164681377145
24;246;1393.6509928703308;6;425.7698146858636
25;258;1453.6104254722595;7;432.24636471425134
26;287;1513.2001237869263;2;463.33492443570003
27;301;1564.5252871513367;6;610.7847584488158
28;309;1624.572045326233;3;683.589882008984
29;322;1680.2411441802979;5;569.5694686053905
30;337;1735.0839631557465;6;651.6074070429239
31;343;1789.75195145607;4;598.0397730068104
32;349;1844.6946332454681;7;613.5854303906948
33;354;1909.9584438800812;6;602.3418829102884
34;360;1971.5922384262085;7;633.5369439341586
35;363;2033.8197436332703;6;655.3630856856985
36;367;2094.486473798752;6;666.9096470325819
37;377;2155.93923163414;1;685.1387904682512
38;390;2208.591139793396;4;708.353598912448
39;402;2262.9116501808167;5;737.0895830309116
40;411;2313.925564289093;6;652.3962434090927
41;415;2366.0719430446625;3;569.4932242276404
42;434;2425.917733192444;4;631.7702634907575
43;442;2497.352429628372;3;633.8905266829097
44;449;2566.658681869507;6;654.1719464593768
45;465;2624.7246701717377;4;649.8097427551917
46;481;2681.3709766864777;2;686.2842877362373
47;497;2732.490686416626;4;724.907918500777
48;519;2788.191394329071;4;822.2272555250115
49;525;2844.082542181015;6;796.1484248756306
50;531;2904.81968665123;4;815.4928064381561
51;537;2966.4605519771576;5;832.3465570313573
52;546;3027.435544729233;5;840.6591101173776
53;553;3088.484082698822;4;866.8662095249034
54;697;3140.071788072586;5;1038.3860768668183
55;736;3195.2967524528503;5;1120.9107740712539
56;759;3251.6038897037506;4;1186.5847302252446
57;769;3308.7778601646423;6;1196.6646292195096
58;775;3366.190363407135;3;1229.9392069605474
59;794;3418.4745247364044;5;1239.4856317159035
60;799;3480.5653145313263;5;1311.3758362979356
61;806;3542.4113762378693;7;1283.4876089093614
62;811;3603.482218503952;7;1290.688178713323
63;820;3664.511874437332;4;1319.9104608705766
64;834;3720.947350025177;3;1350.851404723308
65;843;3782.096649169922;5;1420.560661935895
66;848;3833.376048564911;6;1367.1567346988727
67;854;3890.613672018051;7;1359.6623035087257
68;859;3953.0709023475647;9;1368.989950395765
69;862;4015.450538635254;6;1352.8686253555932
70;866;4080.786634683609;5;1443.7626025953696
71;877;4143.380604505539;3;1435.7990001831563
72;884;4201.158425092697;6;1481.8642789045257
73;888;4267.649504184723;6;1476.1950682247866
74;892;4330.008960008621;7;1483.8896471176165
75;895;4393.510415792465;3;1506.2547629291112
76;902;4450.419274091721;4;1537.6330709701842
77;914;4511.552136421204;6;1512.3401365845534
78;930;4571.625649213791;6;1536.4266805834927
79;934;4634.594391822815;3;1557.340618181941
80;949;4691.50341796875;7;1571.5761767869503
81;954;4753.0872185230255;5;1592.977157173752
82;959;4809.650804758072;2;1613.1374693524779
83;969;4867.621194124222;6;1615.666365616513
84;973;4930.9872610569;6;1603.461168010207
85;977;4992.489362716675;4;1612.6024703490752
86;983;5054.1218292713165;6;1625.11904695203
87;989;5115.544812440872;7;1643.055684809777
88;994;5180.8885107040405;6;1650.2930947208283
89;998;5244.007977247238;8;1660.8878362049659
90;1004;5306.895423412323;5;1666.0881231030357
91;1013;5367.126214981079;6;1683.3441203343168
92;1019;5428.1655859947205;7;1689.5627386497567
93;1024;5490.060893535614;7;1696.9145782719888
94;1033;5551.457410812378;4;1714.499218683779
95;1041;5608.402275562286;4;1743.6961381285023
96;1051;5670.211923122406;8;1761.7253746866693
97;1061;5733.562927722931;5;1769.3332228757886
98;1068;5793.640935659409;6;1782.7056920448913
99;1074;5856.541338443756;6;1791.5362660935723
100;1080;5919.887502908707;5;1869.4738600478495
