gen;step;elapsed.sec;n_sum;phi
1;5;73.01987862586975;3;8.529407135819529
2;12;149.47163701057434;7;11.109674423568395
3;15;225.0936210155487;4;8.390581534854672
4;21;302.1253776550293;6;25.920320024504075
5;25;379.5423221588135;6;37.72948437519588
6;31;456.53294348716736;3;75.84899919224084
7;46;533.3459680080414;5;83.80097193599497
8;65;611.2006344795227;5;117.32365749212104
9;74;688.1920962333679;4;172.9877502299239
10;82;765.9724340438843;3;187.04512823968105
11;103;842.5281693935394;2;209.41600902913262
12;113;919.9356303215027;5;231.9076670824174
13;140;995.4416861534119;7;252.21849398634612
14;143;1072.8880670070648;5;291.6161547724431
15;154;1149.4584879875183;4;291.10514785163144
16;160;1226.1031546592712;5;361.6926954724207
17;179;1303.2256853580475;1;405.81730207621456
18;194;1362.8141837120056;6;468.57707419718463
19;198;1441.701878786087;3;447.7451124273621
20;207;1518.292456626892;5;461.66051106748614
21;212;1597.7916679382324;6;509.740881553331
22;220;1677.6163413524628;6;474.1745044118274
23;224;1755.0958232879639;7;490.34729631568814
24;231;1833.5416820049286;7;512.1623043340722
25;234;1913.8524050712585;6;561.6142351282247
26;238;1992.1855640411377;5;544.8367296722914
27;247;2070.8075869083405;5;579.7976399306544
28;252;2152.451822042465;6;634.2161267259647
29;256;2232.794000864029;4;638.9200701074485
30;262;2312.74849152565;4;655.5911425847469
31;272;2394.296079158783;5;648.5758360619495
32;279;2474.685724258423;5;687.0350956365871
33;288;2555.8036489486694;6;730.1558740616614
34;292;2638.5513966083527;6;759.6010131702544
35;296;2724.182953119278;6;750.1755957439375
36;304;2805.691029548645;3;769.0109466544016
37;315;2885.505043029785;3;830.9772065823122
38;326;2963.755491733551;6;855.5190735456518
39;332;3043.7750997543335;5;856.9216352845306
40;343;3124.9175469875336;6;887.3345125711298
41;349;3208.588428258896;4;928.2537493963414
42;357;3290.0654878616333;6;955.1243728106791
43;367;3370.537006378174;2;964.3770283926843
44;377;3449.7454166412354;6;1016.9491349989074
45;381;3530.9767310619354;5;1024.6442294752387
46;394;3612.1543254852295;7;1062.965979031903
47;397;3691.0719962120056;4;1077.5412230948991
48;405;3769.300343990326;4;1107.6402374220797
49;415;3849.245781183243;3;1128.1033501890506
50;424;3928.1807448863983;4;1147.7492817325992
51;430;4007.0838470458984;6;1181.3373949567745
52;448;4086.022861480713;6;1204.7126419158622
53;460;4166.593758106232;2;1237.9427947392885
54;470;4233.132370471954;4;1282.0309861127953
55;484;4310.903635501862;5;1326.9753278032063
56;491;4391.637254238129;8;1342.1671402356842
57;493;4473.361204862595;7;1324.5373935671341
58;500;4553.261898756027;7;1351.4711770883919
59;503;4633.653756141663;4;1362.9743647336259
60;519;4715.956386804581;5;1394.1616365630239
61;532;4801.2004590034485;8;1437.7004197664367
62;534;4884.052378416061;4;1454.3169192056284
63;542;4966.738550186157;4;1502.5535755678588
64;554;5046.0093495845795;6;1492.9981740395838
65;558;5127.916425943375;6;1516.6411614840704
66;564;5211.050386667252;7;1520.0283570206893
67;567;5292.940070867538;5;1533.5738176877135
68;578;5377.886754512787;4;1564.1548593818052
69;586;5461.436924934387;6;1590.6352456366185
70;590;5545.8238406181335;7;1591.542561503526
71;597;5627.2921833992;3;1603.5058707011117
72;606;5710.296524524689;8;1637.8778627065794
73;608;5794.497746706009;4;1638.676520984873
74;614;5877.776334285736;2;1656.9869030400896
75;628;5961.883093357086;5;1713.0955088335536
76;633;6048.742171764374;5;1713.7461037171672
77;638;6140.343050003052;3;1723.8750980547393
78;657;6228.62180685997;7;1764.4274005217999
79;660;6315.65772485733;5;1785.7418363719723
80;667;6400.240810871124;6;1805.3166004542675
81;675;6483.8717675209045;6;1828.1009613929564
82;681;6567.22216296196;4;1845.4349901371825
83;687;6649.656421661377;6;1877.9647633184427
84;693;6732.2677090168;3;1880.4028635930872
85;704;6812.403201580048;5;1924.5061525359163
86;709;6893.2327272892;6;1934.529504190891
87;715;6973.133009433746;7;1961.2385819216167
88;724;7053.750368356705;8;1990.7777637732765
89;736;7139.667451143265;6;2013.7064724181369
90;744;7226.657575368881;5;2035.507686200003
91;751;7311.887546777725;2;2074.62099260167
92;765;7383.139479160309;5;2100.7893895552547
93;770;7466.17449426651;4;2150.321869518235
94;780;7550.872983217239;7;2137.6856714626174
95;787;7633.85129237175;4;2133.6620533984124
96;803;7714.37900018692;6;2172.385272409906
97;807;7794.371567964554;4;2218.282126826598
98;815;7873.507986068726;4;2246.1705454671937
99;825;7956.997396945953;4;2236.8354786517907
100;853;8038.312859296799;6;2283.6865808916004
