gen;step;elapsed.sec;n_sum;phi
1;7;64.18096017837524;5;-0.21228255667059515
2;12;126.14892625808716;5;0.29601620500029213
3;19;186.67929983139038;8;2.916695006875754
4;21;246.6990258693695;4;2.270608248326478
5;29;306.35197925567627;6;-3.339068256005035
6;33;367.4953362941742;3;2.3438916807657573
7;40;421.571670293808;5;16.743714984013682
8;45;484.139577627182;1;20.59080448659365
9;56;534.9311141967773;1;21.162039255738907
10;65;586.5167737007141;6;21.46174370166625
11;69;651.5524592399597;5;21.770305391249558
12;74;714.873776435852;6;-20.08318423825115
13;82;780.6631553173065;6;28.864134356510295
14;102;843.6517922878265;8;30.557840766429983
15;106;905.5166621208191;5;36.14600887698115
16;115;967.1183295249939;4;35.67595393945375
17;121;1030.6678681373596;5;38.635586309585015
18;126;1094.8542063236237;2;67.62000648425081
19;134;1151.3100242614746;8;52.26300815013762
20;138;1213.0848972797394;5;54.462267918339165
21;143;1266.880224943161;5;58.41406871670809
22;150;1327.8962116241455;7;79.5302183198524
23;159;1389.1923718452454;3;79.08174367019743
24;166;1444.7458975315094;5;84.37766680514822
25;171;1505.4198906421661;2;100.64523243744327
26;179;1557.201675415039;7;87.33041471437326
27;184;1618.3586874008179;3;98.07045308014023
28;191;1676.1835758686066;6;99.32479132466223
29;197;1738.0474512577057;3;106.78769631160127
30;204;1794.1616115570068;4;107.09959440386046
31;210;1850.1939206123352;4;111.73458120169757
32;218;1911.7819352149963;5;116.06691128019803
33;225;1973.1480882167816;3;109.27737603583061
34;232;2029.129795074463;5;108.01745195185819
35;239;2092.015188217163;6;102.63926712921133
36;243;2154.5623717308044;4;166.63969794553674
37;251;2214.3257648944855;6;147.92881779001988
38;255;2275.52134847641;5;166.99900467495212
39;264;2337.4153184890747;6;165.78112629498142
40;268;2398.5534653663635;5;170.7327038151858
41;273;2457.0361778736115;4;166.43853226283284
42;281;2516.4824998378754;5;161.00798048396535
43;286;2579.7817668914795;5;153.10567909585424
44;291;2641.3925170898438;5;155.4948150093731
45;296;2701.0545239448547;5;149.06619577128646
46;301;2762.0275819301605;6;145.13365617079057
47;305;2828.5210423469543;7;156.48658447765516
48;308;2890.184746026993;6;187.53820087933008
49;312;2954.097054719925;5;181.33836865365822
50;317;3015.35732626915;4;193.89047438989462
51;323;3075.5369386672974;4;201.58874835959654
52;329;3135.689357280731;4;191.12329061982177
53;335;3196.984086036682;5;190.78646686768639
54;340;3258.643610715866;6;185.60852362775347
55;344;3320.4826719760895;8;184.1288918666287
56;348;3384.135507106781;6;193.2282282585956
57;352;3445.4895253181458;7;198.63493582785205
58;355;3508.624953508377;3;211.9122254764394
59;362;3565.246573448181;4;204.19644414855065
60;368;3627.023189306259;5;205.98775659262247
61;373;3688.7117850780487;6;228.984560745095
62;377;3750.9569358825684;4;252.99606613897112
63;383;3812.5699334144592;8;252.38977565992678
64;385;3875.908654689789;5;227.16785089907916
65;394;3939.163872718811;7;224.02541409499656
66;397;4002.5623927116394;5;240.38575351316018
67;408;4065.099940299988;4;222.68079434451573
68;414;4126.074216127396;2;229.01978518514196
69;422;4183.134447336197;6;243.1653755517284
70;428;4247.665100812912;6;261.23699524464894
71;432;4310.511843681335;5;259.0437793833121
72;439;4373.507059812546;5;260.46242898312113
73;444;4440.577661275864;5;257.82155851365354
74;453;4505.224263906479;6;286.9225242191949
75;459;4574.314056158066;3;299.2141187415125
76;468;4636.317150354385;6;300.6355977575523
77;472;4703.160928487778;5;328.069395577
78;477;4766.261742115021;5;332.5211619905855
79;482;4829.717161893845;4;328.5421578190086
80;488;4899.543062925339;2;329.8033427527328
81;518;4960.391650438309;4;326.3611921086953
82;532;5019.267431974411;8;357.7574651668259
83;534;5076.617777585983;3;357.36128067902166
84;557;5132.852476835251;5;362.71839047246596
85;562;5190.8720688819885;5;370.332720382958
86;567;5249.980950593948;4;374.0763181484292
87;575;5315.1132225990295;6;369.9861632857839
88;581;5378.573516845703;5;357.1019784199731
89;592;5443.670174598694;6;364.738336022122
90;596;5507.570592880249;6;366.6263356598798
91;600;5572.028852462769;4;366.0013090666033
92;606;5636.8499455451965;4;372.85138788052006
93;612;5700.620001316071;7;388.25643626911074
94;615;5764.163557767868;3;390.63000381616797
95;622;5825.647885084152;7;394.68544389724894
96;625;5892.804518938065;3;375.1820570397078
97;634;5951.110878229141;4;379.1876002691953
98;640;6012.739831447601;6;382.7474011007169
99;644;6077.14645075798;5;398.2703387968792
100;649;6139.57585477829;9;401.04554747337454
